Date,8,10,2019
Vehicle_order,SMART_TARGET,MERCEDES_GLE450,TESLA_MODELX,TESLA_MODELS,AUDI_E_TRON,TOYOTA_RAV4,
Number_of_vehicles,6
ACC,1
Distance_setting,S
Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,IVS1,IVS2,IVS3,IVS4,IVS5
834.2,8.195040947369884,129.35855909331488,-60.28706162480341,16.845206481374287,46.89447969463051,243.042,8.267731370677147,136.38691831499662,-43.81996237421381,16.845298709588285,46.894627822538936,243.165,8.008755683698045,141.1947127830197,-29.04745398300466,16.84536179889307,46.89476070694904,243.239,7.882413401169969,143.80667757407585,-11.255257973932023,16.845396073869647,46.89492075461385,243.145,8.467098544766372,144.48691386503808,5.328236424587312,16.845405000131983,46.89506992954151,243.4875,8.749856312219565,143.01091457648647,26.744196358000003,16.845385631631604,46.895262574360345,243.601,14.2221637880395,12.097442841571064,12.931663321890195,11.901119715874527,16.637611719657755
834.3,8.193829552689055,128.9983068749918,-61.02344430235734,16.845201754037845,46.894473070584326,243.042,8.27952192706537,136.1207408550786,-44.60066550733337,16.845295216728722,46.894620799813175,242.929,8.012224549700713,141.02047027823906,-29.80526405469555,16.845359512431248,46.8947538901552,243.239,7.866831883126878,143.72039204129248,-12.042410220652606,16.845394941605292,46.894913673875806,243.145,8.448592584536327,144.49531522524896,4.4858856949739225,16.845405110377126,46.89506235227184,243.4875,8.759120675645544,143.15508065410822,25.881014156316386,16.845387523421632,46.89525480970354,243.601,14.21863182775864,12.147870886860876,12.915639713959004,11.8501318573874,16.60791359598707
834.4,8.192413294427093,128.63417702046902,-61.75785907271785,16.84519697581791,46.894466464240246,242.868,8.289337561319758,135.84940824911044,-45.38067145443458,16.8452916562218,46.89461378335886,242.929,8.01755728253478,140.8420842756864,-30.55874433499959,16.84535717159722,46.894747112309496,243.274,7.85286415133921,143.6304719484331,-12.82912295037431,16.845393761647173,46.894906597091406,243.145,8.430142655642047,144.49901565243053,3.6456516026429457,16.845405158935225,46.89505479404214,243.4875,8.767133225007113,143.29319219550322,25.015529285077072,16.84538933576223,46.89524702433335,243.4875,14.214025472339902,12.202475843827234,12.896316736963241,11.801333227046811,16.574719451385405
834.5,8.190792172584004,128.26608567741704,-62.49013147499977,16.845192145614146,46.89445987716758,242.868,8.297178273440311,135.5721939044195,-46.160402095819826,16.845288018532962,46.89460676938103,242.929,8.024753882200246,140.65950992562287,-31.308317447725855,16.845354775802456,46.89474036961026,243.274,7.84051020580697,143.53650911645002,-13.614404322461972,16.845392528639024,46.894899533182624,243.145,8.411748758083531,144.4982674676601,2.8077607167322065,16.845405149117326,46.89504725689048,243.446,8.773893960304273,143.42516394287782,24.14791437179571,16.84539106753464,46.8952392198026,243.4875,14.207526887348912,12.261470711007869,12.875050702411293,11.753983370148024,16.537966193144378
834.6,8.189276007385628,127.89404612962356,-63.2202259081705,16.84518726360087,46.894453309686575,242.868,8.305068614820065,135.28932029704148,-46.93981120640119,16.845284306581593,46.8945997582955,242.929,8.033070151356856,140.4726995995989,-32.054437383329486,16.84535232442196,46.8947336579737,243.274,7.829113008700203,143.44023447066553,-14.395978126971743,16.845391265294573,46.89489250262483,243.21,8.392898439489691,144.49330677207251,1.972045205375933,16.845405084021607,46.895039739307144,243.446,8.779777254751531,143.55093692457808,23.278360073924823,16.845392717964998,46.89523139782635,243.4875,14.199215786742046,12.324296326525118,12.854838816955017,11.705544112275751,16.497993726350607
834.7,8.188174619057806,127.51804152937677,-63.94810978705549,16.845182329556998,46.89444676209039,242.957,8.315033136852081,135.0013041279612,-47.71876525255839,16.84528052714801,46.894592751303435,243.00799999999998,8.041761892664388,140.28160331591093,-32.797585415418574,16.84534981679985,46.89472697307055,243.015,7.818015522188909,143.33962744420103,-15.177722287790726,16.84538994509934,46.89488547053461,243.21,8.37307924748937,144.4838540718499,1.1389999398399917,16.84540495998047,46.89503224574372,243.446,8.785157481563418,143.67047896121557,22.40655731564652,16.84539428663106,46.89522355562431,243.4875,14.189394476440556,12.390184109569313,12.832028717293912,11.660472965427283,16.453954125900935
834.8,8.18748800760054,127.1380738161538,-64.67375304984273,16.845177343507984,46.89444023464938,242.957,8.327071839536357,134.70754741217468,-48.496934223722064,16.845276672385275,46.894585751373434,243.00799999999998,8.050829106122832,140.08616916505838,-33.538266017260945,16.84534725225497,46.894720310362885,243.015,7.80721774627311,143.23567554212775,-15.956795845304296,16.84538858101165,46.89487846246751,243.21,8.35229118208259,144.47016925035854,0.30815524782271003,16.845404780404188,46.8950247719753,243.446,8.79003464073992,143.7837850171695,21.533026284803505,16.845395773466727,46.89521569787581,243.4875,14.178075527448248,12.4585281439826,12.810106404354675,11.615412160311095,16.406815233608288
834.9,8.18721617301383,126.75414193198569,-65.39711679139344,16.845172305439945,46.89443372771357,242.957,8.341184722872883,134.40829757596072,-49.27482096460738,16.84527274554018,46.89457875398221,243.00799999999998,8.060271791732188,139.88634373520028,-34.27700277829109,16.84534463008642,46.89471366514081,243.015,7.7967196809527985,143.1283961045471,-16.73437628829751,16.845387173259056,46.894871467831535,243.21,8.330534243269346,144.45249119603506,-0.5199509590176881,16.845404548427513,46.895017322840594,243.446,8.794408732281044,143.89081622447932,20.657783524740125,16.84539717796197,46.895207824729646,243.4875,14.164860350618179,12.529211949904266,12.788458961203673,11.572079241152744,16.35603025222852
835.0,8.187359115297678,126.36622792495018,-66.11818553031885,16.845167215117307,46.89442724142216,242.957,8.35737178686167,134.10391731379556,-50.051750445978634,16.845268751372117,46.8945717652019,243.00799999999998,8.070089949492456,139.68207255300734,-35.01433432449432,16.845341949579392,46.894707032559204,243.015,7.7865213262279775,143.0175225005153,-17.511634463198387,16.845385718342744,46.894864476094504,243.21,8.307808431049645,144.43068690389032,-1.3456215117423935,16.845404262305127,46.89500989561555,243.446,8.798279756186783,143.9915607748303,19.78085580645326,16.845398499961835,46.895199936426614,243.4255,14.150500658064706,12.600954274988728,12.766446152235913,11.531341744189065,16.301889289478222
835.1,8.18791683445208,125.974333230851,-66.83693123779186,16.845162072558914,46.894420776027346,242.957,8.375633031502687,133.79427665430984,-50.82754058288656,16.845264688175554,46.894564786670415,243.00799999999998,8.080283579403622,139.4725916841429,-35.75575748132113,16.845339200709308,46.89470036317197,243.0755,7.776622682098662,142.90321568988594,-18.287066345252054,16.845384218374882,46.894857500785676,243.21,8.284113745423511,144.40480870137915,-2.1690969920392167,16.845403922723676,46.89500248813602,243.446,8.801647712457141,144.08588680021413,18.902486015804804,16.845399737735914,46.8951920351516,243.699,14.135070863412723,12.668219209648836,12.751135176572785,11.491444359419885,16.24484505556027
