Date,8,10,2019
Vehicle_order,SMART_TARGET,TESLA_MODEL3,TESLA_MODELS,MERCEDES_GLE450,JAGUAR_I_PACE,BMW_I3,AUDI_E_TRON,
Number_of_vehicles,7
ACC,1
Distance_setting,L
Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,IVS1,IVS2,IVS3,IVS4,IVS5,IVS6
487.0,11.096695922332406,7.770797568070441,-141.3615887585379,16.843610970710152,46.89375039799194,243.078,11.05283031487415,40.43632296900908,-135.7637624849256,16.844039617421576,46.8938007525981,242.75900000000001,11.141656318637953,74.67411840618556,-120.6615133177287,16.84448889592667,46.893936603153655,242.967,10.330573689770473,98.62372367745223,-103.62578632452042,16.844803169749408,46.89408984608792,243.03400000000002,12.216643461616215,121.51245658449284,-75.36618419185052,16.84510352249037,46.89434405210764,243.07299999999998,14.478949505555887,136.66700992891504,-48.11983881360914,16.845302385033506,46.89458914349208,243.00799999999998,17.41241302766461,144.55113508913462,9.377475273532113,16.845405842861933,46.89510635400658,243.55200000000002,29.02714393019659,34.09910085587225,24.55771664054278,31.430736347017874,26.767187373089218,53.69812836457107
487.1,11.09733332421854,6.665460584326789,-141.4075105000201,16.843596466150462,46.893749984908155,242.75,11.056255219311335,39.367114019318684,-136.0362814530693,16.844025586944653,46.893798301184894,243.138,11.140198214163293,73.71780275704509,-121.23215109559608,16.844476346869126,46.89393147004678,242.967,10.301515208489423,97.82945948331192,-104.33715463464078,16.84479274717911,46.894083447055635,242.899,12.171761096682165,120.83325808339826,-76.39875067513938,16.845094609846218,46.894334763773905,242.8555,14.277960278224619,136.17559408435426,-49.459489683434676,16.845295936529062,46.89457709281586,243.00799999999998,17.36299280244725,144.6124882041536,7.653860748465624,16.845406647955702,46.89509084942921,243.4875,29.025273577227868,34.08343143750925,24.608935378270747,31.254734677786875,26.591681955081693,53.39593405572423
487.2,11.098149708242063,5.559676752826787,-141.44481696518602,16.8435819557271,46.89374964932211,243.38,11.059081730775457,38.296015680658535,-136.30189980071697,16.844011531674617,46.89379591184541,243.138,11.137787222926908,72.75706840525436,-121.79488521867756,16.84446373982805,46.893926408036315,242.967,10.274476816594648,97.03425449972269,-105.03844504505754,16.844782312263494,46.89407713867793,242.899,12.126836577695384,120.14938980365822,-77.41838618357154,16.845085635923848,46.894325591759284,242.8555,14.083737780860536,135.6637261462555,-50.80835514910913,16.845289219646183,46.89456495925079,243.00799999999998,17.307922690851086,144.65344624121408,5.934392387621673,16.845407185419212,46.89507538214817,243.4875,29.02330073372889,34.06853118067391,24.66572443951189,31.080899500737047,26.39229950283584,53.11324176756335
487.3,11.099145074402983,4.453516262578196,-141.47356814703673,16.84356744036111,46.89374939069414,243.38,11.06130984926652,37.222988804827594,-136.559900302802,16.843997451097742,46.8937935910314,243.088,11.134423344928797,71.79221128220605,-122.34967883734795,16.84445107868675,46.893921417453754,242.967,10.249458514086152,96.23734847178189,-105.73102279055115,16.844771855026266,46.89407090867401,242.899,12.081869904655905,119.4606316348344,-78.42808708416955,16.8450765978349,46.894316509110276,242.8555,13.896282013463757,135.13047616490624,-52.10757323117345,16.84528222218179,46.894553272283105,243.00799999999998,17.247202692876158,144.67393367292541,4.220374700157292,16.845407454261366,46.89505996389804,243.4875,29.021263409263945,34.054405911639726,24.726417836750514,30.908259034493856,26.221793698501163,52.793475647681255
487.4,11.100131975085624,3.3471138192062533,-141.49383676972968,16.843552921820134,46.89374920837007,243.38,11.06295546984832,36.148316812891906,-136.81063281662122,16.843983348933165,46.89379133559574,243.088,11.130618115932156,70.8231680957303,-122.89598115024529,16.844438362614678,46.89391650325378,242.893,10.227520161743426,95.43804667929359,-106.41639793008792,16.844761366351108,46.89406474346031,242.899,12.037843660858304,118.76575522815308,-79.43015149608598,16.845067479460624,46.894307495154436,242.8555,13.719212472271339,134.56586259851596,-53.548462606092116,16.845274813155132,46.894540310927475,243.1535,17.181651812015602,144.67455630408168,2.5118734789297976,16.845407462431716,46.895044595270654,243.446,29.019284445051323,34.04104340316621,24.7893507501633,30.735823871191354,25.913235121386787,52.62722551704788
487.5,11.1009229626743,2.2404804973735417,-141.50571392393445,16.84353840024951,46.893749101530474,243.377,11.064034487584653,35.07181475419142,-137.0541766204578,16.843969222753913,46.8937891448253,243.088,11.126883071700185,69.85001673396296,-123.43436190679913,16.844425592633918,46.893911660311225,242.893,10.209721620345915,94.63675105861476,-107.09349920625704,16.844750851512348,46.89405865267321,242.899,11.995740429597099,118.06463409880232,-80.42335924178587,16.845058279141245,46.89429856086773,243.06,13.556148653520047,134.02036446997218,-54.84247423492003,16.845267654966918,46.89452867079383,243.1535,17.11208905176246,144.65524722792682,0.8099925864022822,16.84540720905229,46.89502928619571,243.446,29.017192504746088,34.02845975801702,24.85573150728105,30.56331568121632,25.73897051303141,52.32227939281301
487.6,11.101518037169026,1.1338015345834007,-141.50912923990688,16.84352387807997,46.893749070808404,243.377,11.064546902475524,33.99382824795332,-137.29055613628427,16.843955077095295,46.8937870185004,243.088,11.12321821223288,68.87268224309288,-123.96436337276528,16.8444127677609,46.893906892743644,242.893,10.196062889893645,93.83347403487257,-107.7622218798428,16.844740310673025,46.89405263725486,242.7625,11.955560210872346,117.35774406782913,-81.4072106842935,16.84504900312063,46.89428971074457,242.861,13.407090557210061,133.48655726153905,-56.12448716583954,16.845260650190426,46.8945171385931,243.1535,17.038514412116804,144.61672168801192,-0.8849443385197193,16.845406703508733,46.89501403958439,243.446,29.01515544100959,34.01639869235757,24.925449838401107,30.391284772549483,25.579134233085195,52.012480291252096
487.7,11.101917198569794,0.027084087905808074,-141.50421846849696,16.843509355405434,46.89374911498268,243.377,11.064492714520922,32.91411104334791,-137.5197401020773,16.843940908725937,46.89378495690223,243.1115,11.119623537530241,67.891079428233,-124.48626204783794,16.844399886877664,46.89390219806379,242.893,10.186543970386593,93.02807962223284,-108.42289532389069,16.8447297420487,46.89404669424243,242.972,11.917303004683989,116.64586203789186,-82.38033464990994,16.845039661593518,46.89428095711921,242.861,13.272038183341214,132.96051556755432,-57.33856314284014,16.845253747315322,46.89450621751147,243.1535,16.960927893078555,144.55920410563533,-2.5724763015055485,16.84540594874596,46.894998859583566,243.4285,29.012965418703786,34.004853662663514,24.99844962239763,30.221553644621768,25.477316887774773,51.643624113748814
487.8,11.102120446876599,-1.0795836580228806,-141.49100203615225,16.843494833383087,46.89374923386959,243.4285,11.06387192372086,31.8328847577006,-137.74172977060206,16.843926720553974,46.89378296001955,243.1115,11.11609904759227,66.90555379301125,-124.9997813128084,16.844386954518015,46.893897578759955,242.98450000000003,10.181164861824774,92.22091950557531,-109.07511934363907,16.844719150254278,46.89404082723584,242.972,11.88096881103205,115.92826877296879,-83.34475018027238,16.84503024512189,46.89427228182958,242.861,13.1509915319136,132.3979810265858,-58.61864391167097,16.84524636557025,46.894494702691276,243.042,16.879329494647752,144.48320428979514,-4.251852509653038,16.845404951453837,46.894983752946914,243.4285,29.010776983369798,33.99399510393908,25.074816626089312,30.051556127006105,25.29900978863961,51.35660090671116
487.9,11.102127782089457,-2.18611368943362,-141.46946964979662,16.843480313167866,46.893749427561715,243.4285,11.062684530075328,30.750256986144773,-137.95655813905358,16.843912513991302,46.893781027555534,243.1115,11.112644742418967,65.91593756212191,-125.50479313292541,16.844373968480358,46.893893035983865,242.98450000000003,10.179925564208183,91.41170298219473,-109.71983740768276,16.844708531475085,46.894035027748224,242.972,11.846557629916553,115.20577891154154,-84.29929661544337,16.84502076439567,46.894263695316276,242.861,13.043950602927268,131.84600926470534,-59.834356254892406,16.8452391224331,46.894483766889905,243.042,16.793719216824446,144.3889155413881,-5.9226162092197105,16.84540371416892,46.894968723783094,243.4285,29.008625098425046,33.983571426293715,25.153894076144557,29.88354242173823,25.17756680230263,51.014394833088076
488.0,11.101939204208353,-3.292412454891379,-141.43959352332698,16.843465795987388,46.893749696308994,243.4285,11.060930533584333,29.666313503919998,-138.16411371777346,16.84389829016348,46.89377916051305,243.136,11.109260622010334,64.92224717845832,-126.0015227684842,16.84436092898046,46.893888567709226,242.98450000000003,10.182826077536822,90.60025913073521,-110.35659593800682,16.84469788346823,46.89402929985966,242.91,11.814069461337454,114.4786320180352,-85.24418188908686,16.845011222558494,46.89425519570883,242.861,12.950915396382095,131.2599993173699,-61.065753211776894,16.845231432636787,46.89447268999938,243.042,16.70409705960854,144.27670851267268,-7.584067316195014,16.845402241755014,46.89495377838964,243.4285,29.00653169799273,33.97335608924563,25.235904351965534,29.71726013195321,25.021348458671874,50.705731325805594
488.1,11.101554713233291,-4.39841501915937,-141.40133773375388,16.84345128269375,46.89375004043457,243.1475,11.058609934247873,28.58117077050521,-138.36460620429315,16.843884050598728,46.89377735700582,243.136,11.105946686366368,63.92477160533853,-126.48949241675852,16.844347839810187,46.89388417823406,242.99400000000003,10.189866401810683,89.78630648831333,-110.98624364360869,16.844687202540275,46.894023635935724,242.91,11.783504305294802,113.74500118714278,-86.1810514111417,16.845001595637168,46.894246768206166,242.891,12.871885912278195,130.68830222090688,-62.17924708741656,16.845223930657948,46.894462673692544,243.042,16.61046302300013,144.14661730593883,-9.23614002147008,16.845400534659618,46.89493891735852,243.452,29.00454547859463,33.96368822695527,25.31969020054298,29.55102416535618,24.96951058810493,50.289695242976435
488.2,11.101164610137596,-5.50403252562889,-141.35467703568295,16.843436774452957,46.89375046016554,243.1855,11.055850683793015,27.49490634571692,-138.55816590156746,16.843869796314813,46.893775615861685,243.136,11.102619731662688,62.92360532084602,-126.96898636585149,16.844334702209302,46.89387986500107,242.99400000000003,10.199637335240432,88.9705649432629,-111.6067858713904,16.844676498137805,46.89401805391907,242.91,11.753049554546488,113.00780458863855,-87.10631596742986,16.844991921924787,46.89423844509465,242.891,12.801192889571373,130.0848057312631,-63.36214398612735,16.845216011398048,46.89445203307875,243.042,16.514666941916325,143.99907877609198,-10.878062049661471,16.845398598615276,46.89492414763665,243.145,29.002667716125693,33.95447896566816,25.406979669012014,29.387460729122907,24.837278192543863,49.95998879614692
488.3,11.100959195894585,-6.609180146689996,-141.29955982823626,16.843422272378135,46.893750955966084,243.1855,11.052780733946841,26.407599071901075,-138.74426012056358,16.843855528346314,46.893773941872425,243.136,11.099196554074926,61.91850290097757,-127.43980582354372,16.84432151295728,46.89387562979847,242.99400000000003,10.210729676036706,88.15182785867943,-112.2196454031892,16.844665754426984,46.89401254101122,242.91,11.72089260185047,112.2667433826888,-88.02232852000216,16.844982197499878,46.89423020520847,242.891,12.733167067217579,129.49514937271462,-64.55979294603965,16.84520827375244,46.89444125976446,243.042,16.418558651274388,143.83471872571434,-12.50965997641578,16.845396441833955,46.894909470784064,243.145,29.00095897512468,33.94526526029968,25.496123408592574,29.226511000084557,24.69845563428689,49.65204390964107
488.4,11.100938470504255,-7.713805627771285,-141.23592628199145,16.84340777715499,46.893751528374366,243.1855,11.04940008470935,25.31926608294003,-138.9231730733507,16.843841246918085,46.893772332481404,243.1465,11.095677153603077,60.90982860730901,-127.90204592984152,16.84430827683407,46.893871471770446,242.99400000000003,10.2231434241995,87.32951179260807,-112.82633300454849,16.844654963751704,46.894007083622284,242.91,11.687033447206767,111.5187576299148,-88.93236727787134,16.84497238220901,46.89422201905889,242.891,12.66780844521685,128.87348841434266,-65.79730132463868,16.84520011613299,46.89443012789935,242.957,16.32213815107437,143.653940868592,-14.130326384793214,16.845394069613302,46.8948948922647,243.21,28.999379428282122,33.93638775988265,25.585611565329327,29.065160219205552,24.510782132517715,49.402328710058185
488.5,11.101102433966613,-8.81771855868666,-141.16369210931376,16.84339329128214,46.89375217814861,243.269,11.045708736080533,24.230040734572817,-139.09475002050792,16.84382695378005,46.8937707890806,243.1465,11.092061530247138,59.89778242279368,-128.35571634578505,16.844294996463912,46.893867390830096,242.922,10.23687857972883,86.50419757886243,-113.42595004873354,16.84464413373384,46.89400168983572,242.76,11.651472090615346,110.76500473377337,-89.83429127481034,16.844962491239983,46.894213905904685,242.891,12.605117023569104,128.26925361318723,-66.86100714411394,16.84519218718474,46.89442055945527,242.957,16.225405441316163,143.4569738564539,-15.739744420476745,16.84539148495376,46.89488041492878,243.21,28.997903606143645,33.927814868205346,25.676251777607398,28.904665382936106,24.471900958427053,48.99242806024949
488.6,11.101451086281653,-9.920968555475438,-141.0827683134261,16.843378814108508,46.89375290608936,243.269,11.041706688060398,23.139935930287876,-139.2590109410163,16.84381264910153,46.89376931149027,243.1465,11.08834968400712,58.882161268186906,-128.80089761650015,16.844281669181928,46.89386338625288,242.922,10.251935142624678,85.67524594240544,-114.01877624949994,16.844633255984636,46.89399635713541,242.967,11.614208532076235,110.00448568084316,-90.72916385807925,16.84495251148343,46.89420585618069,242.891,12.545092802274427,127.67001151825458,-67.93859162164033,16.84518432375226,46.89441086616732,242.957,16.12836052199988,143.24420693137654,-17.337796544806334,16.84538869296307,46.894866039833616,243.21,28.99661374472627,33.91927904514421,25.767583962463785,28.744191207633857,24.425302782296985,48.606117932310674
488.7,11.101984427449377,-11.023522580251608,-140.99307022886455,16.843364346067627,46.89375371295822,243.269,11.037393940648938,22.04893504721711,-139.41617847102486,16.843798332664402,46.89376789770773,243.1485,11.084541614883003,57.86307644942213,-129.23712707742487,16.844268296448732,46.89385946220065,242.922,10.26831311288706,84.84308369704173,-114.60540872018335,16.844622336104873,46.8939910801501,242.967,11.575242771589409,109.24126858172924,-91.61222281089366,16.844942496322318,46.894197912724856,242.91400000000002,12.487735781332743,127.06899429748894,-68.96920512823273,16.845176437026055,46.89440159540136,242.957,16.03100339312541,143.0158546491889,-18.924141093060058,16.845385696456706,46.89485177005263,243.21,28.995474302436985,33.91104799002848,25.85939741808405,28.59003736298461,24.408878502327052,48.18717231099836
488.8,11.102702457469784,-12.125348329862256,-140.8945265172494,16.843349887583393,46.89375459939691,243.269,11.032770493846163,20.95720963604106,-139.56590609238248,16.8437840067198,46.89376655085003,243.1485,11.080637322874804,56.8408319895122,-129.66471668385566,16.844254882253768,46.893855615867224,242.922,10.286012490515967,84.00618710978486,-115.185747643055,16.84461135409967,46.89398585977768,242.967,11.534574809154876,108.47304065325712,-92.48668144370819,16.844932415407623,46.89419004663221,242.91400000000002,12.433045960744087,126.41847375109647,-70.0822778309969,16.845167900702528,46.89439158288314,242.957,15.9333340546928,142.77224622049982,-20.498730441447407,16.84538249975466,46.89483760601418,243.18599999999998,28.994671404014998,33.903017777607154,25.95031357533822,28.43931301615955,24.295219025445675,47.87365087985064
488.9,11.103605176342883,-13.226341355512677,-140.78715170970054,16.843335440026404,46.893755565274716,243.35,11.027836347652066,19.86485245403253,-139.7080933727185,16.843769672484914,46.89376527182061,243.1485,11.076636807982524,55.81544588913084,-130.08352976753915,16.844241426833285,46.89385184848203,242.822,10.305033275511397,83.16507350778781,-115.760143705405,16.844600316757546,46.89398069286357,242.967,11.492204644772663,107.69970636939257,-93.35319273114908,16.844922267485813,46.89418225202901,242.91400000000002,12.381023340508484,125.7639132702648,-71.14078431417266,16.845159311365787,46.8943820612091,242.957,15.835352506702115,142.51388717265453,-22.060991459721564,16.845379109490615,46.894823552873824,243.18599999999998,28.994227428641207,33.89508518011981,26.040563051500374,28.291345483913545,24.220410475077387,47.52209621227414
489.0,11.104493538038216,-14.326377568867887,-140.67093599778354,16.84332100502499,46.89375661067986,243.35,11.022772604166931,18.771793670091395,-139.84319152977488,16.8437553290434,46.89376405656057,243.1485,11.072625192063397,54.78704555247632,-130.49386001492948,16.844227931859084,46.893848157403205,243.028,10.324778690973638,82.31948763985628,-116.32908678303505,16.844589220729027,46.89397557500117,242.935,11.450454176278726,106.92163978332785,-94.21105650513849,16.844912057465333,46.89417453521353,242.91400000000002,12.330870584070619,125.05818865499428,-72.21875677336041,16.8451500506381,46.894372364431106,242.86599999999999,15.737561840076413,142.24094255871242,-23.610696761236987,16.84537552783045,46.89480961267697,243.18599999999998,28.993965044535408,33.88743962642208,26.12974517469939,28.147376795480127,24.09595420235943,47.218492677895526
489.1,11.105168496525364,-15.425412812902255,-140.54583113903038,16.843306583158597,46.893757736046325,243.35,11.01776036549104,17.678363055870896,-139.97057317622145,16.843740980722618,46.89376291071355,243.145,11.068687596974671,53.7555779650918,-130.89558485527417,16.844214396635522,46.89384454373333,243.028,10.344651960002947,81.46891700723138,-116.89276226101995,16.844578059288946,46.893970504522855,242.935,11.411645301509099,106.13906428837612,-95.06008632012572,16.84490178827761,46.8941668978629,242.91400000000002,12.281790354875287,124.39921531748159,-73.25602826034077,16.845141403394543,46.89436303377404,242.86599999999999,15.640465145738967,141.9537063309385,-25.147734738248943,16.84537175863149,46.894795786427615,243.239,28.994218727901035,33.87954393028242,26.217340832987183,28.008171230372888,24.030180209865648,46.87380453247663
489.2,11.105630051804313,-16.52337874396805,-140.41183594065728,16.843292175324038,46.89375894138479,243.27900000000002,11.012799631624393,16.58431581059153,-140.09037923440832,16.84372662431022,46.89376183301186,243.145,11.06482402271634,52.721377849931955,-131.2886270436365,16.84420082555491,46.89384100816728,243.028,10.364653082599354,80.61479001822755,-117.4503617201028,16.8445668511813,46.89396548870069,242.935,11.375778020463743,105.35375918863735,-95.89800282905,16.844891483271205,46.894159360480735,242.7375,12.233782652922427,123.70046263297232,-74.38316311172125,16.845132234154597,46.89435289476137,243.07299999999998,15.544062423689676,141.6524120378645,-26.671901585318533,16.84536780495843,46.89478207595901,243.239,28.994700086812248,33.8719794820369,26.304686770712358,27.87493010190061,23.865142409555197,46.639617217919685
489.3,11.105878203875065,-17.620181906677704,-140.26895860260308,16.843277782747677,46.89376022662156,243.27900000000002,11.007890402566982,15.489744209466062,-140.20257686377266,16.84371226101707,46.893760823750895,243.145,11.061034469288412,51.684312883318945,-131.67339311195073,16.844187216880872,46.89383754704809,243.028,10.38478205876284,79.75548385939045,-118.00331649477477,16.844555575111052,46.89396051465924,242.935,11.342852333142678,104.5644731604717,-96.72841417155784,16.844881126025882,46.894151890610466,242.7375,12.186847478212078,123.00709772450728,-75.46380331714538,16.845123135614653,46.89434317398596,243.07299999999998,15.448353673928587,141.33738693673826,-28.183227389870392,16.845363671105627,46.89476848100055,243.239,28.995437649098076,33.864392474495915,26.390023317172755,27.7464668804781,23.737964870074226,46.37227937046804
489.4,11.105912952737622,-18.71576181112043,-140.11722521554415,16.843263406223272,46.893761591521894,243.27900000000002,11.00303267831882,14.394784409561913,-140.30687096649714,16.843697892629866,46.893759885585226,243.125,11.057318936690884,50.644565167408715,-132.0496970910111,16.844173573002998,46.893834162048684,243.028,10.405038888493396,78.88808802299054,-118.55351897965099,16.844544192885653,46.8939555653757,242.78,11.312868239545931,103.77072121314389,-97.5511457617906,16.844870710177435,46.89414448982252,242.982,12.140984830744257,122.27152492822168,-76.57291105637934,16.84511348321028,46.89433319713412,243.07299999999998,15.353338896455766,141.0088408847611,-29.681717934205647,16.845359359826894,46.89475500150019,243.239,28.99653431784565,33.85677790819352,26.469699515648713,27.62595946325959,23.560698219968568,46.1590369049226
489.5,11.105734298391988,-19.809973778013347,-139.9568873831022,16.843249047649348,46.89376303382253,243.28,10.9982264588799,13.299410632939914,-140.40343105309296,16.843683518810327,46.89375901699,243.125,11.053677424923752,49.60242091197394,-132.41749791674178,16.844159897677027,46.8938308535384,243.028,10.425423571791043,78.01367983044004,-119.09975613760368,16.844532718642043,46.8939506517618,242.78,11.285825739673458,102.97173884338284,-98.36667541188879,16.844860225693836,46.8941371538188,242.982,12.096194710518914,121.59408705777041,-77.57019397101955,16.84510459366965,46.89432422618968,243.07299999999998,15.259018091271093,140.66674408762904,-31.16714150086859,16.845354870731278,46.89474163954234,243.274,28.997840512753392,33.849463221578226,26.54497805754239,27.510899811512704,23.505576204581256,45.8325964064175
489.6,11.105342240838155,-20.903776463203087,-139.78744903729773,16.843234694446142,46.89376455798579,243.28,10.993471744250224,12.203936645710463,-140.4921658992381,16.843669143675793,46.89375821878585,243.125,11.050109933987017,48.55777535672966,-132.77704075907488,16.84414618952826,46.893827619311885,243.042,10.44593610865576,77.13201076933834,-119.64339121722088,16.844521149119164,46.89394576155461,243.003,11.261724833525289,102.1673447383922,-99.17476606058557,16.844849670195845,46.89412988473177,242.83599999999998,12.052477117536096,120.92509764189741,-78.584729745181,16.845095814992142,46.89431510004914,243.06,15.16539125837468,140.3113837118413,-32.6393245960608,16.845350207587042,46.894728396687654,243.274,29.00065740199274,33.84194398787274,26.615296333453568,27.402342625038546,23.44312917064081,45.53069844153983
489.7,11.104736780076133,-21.996788646404976,-139.60906650809056,16.843220351616136,46.89376616260546,243.28,10.988768534429786,11.107954689907142,-140.57324602334106,16.843654761875555,46.893757489438855,243.125,11.046616463880687,47.510653291832504,-133.12839302195192,16.844132448881993,46.89382445876277,243.042,10.466576499087573,76.2418160776885,-120.18464981358628,16.844509467720428,46.89394089272479,243.003,11.240565521101397,101.35917808932356,-99.97391977629525,16.844839065193412,46.89412269603589,242.83599999999998,12.00983205179576,120.25640703444435,-79.55442132912094,16.845087040235686,46.894306377299365,243.06,15.072458397766418,139.94322136717523,-34.098357866487554,16.845345376451572,46.894715272120685,243.015,29.00422626942652,33.83464520403359,26.679472099267453,27.303590794618355,23.41184574413545,45.198881033220395
489.8,11.104053541905534,-23.08770501420843,-139.42246887218516,16.84320603628804,46.89376784112314,243.28,10.984547704896386,10.01195463734476,-140.64659466834658,16.843640379837847,46.89375682963952,243.078,11.043108673378125,46.46140827753268,-133.47147602985993,16.844118680377758,46.89382137259881,243.042,10.48683810341886,75.34270090075208,-120.72375975703129,16.844497669264438,46.89393604322293,242.967,11.221049492984438,100.5466101784894,-100.76577190403923,16.844828402436313,46.89411557302062,242.83599999999998,11.967555785041704,119.50319791229799,-80.660471704367,16.84507715640222,46.894296427949676,243.06,14.980488252690822,139.56183393893195,-35.544075255456,16.84534037177264,46.89470226733523,243.015,29.00773284798532,33.827414162742826,26.73674907760062,27.213556043182763,23.222757334532485,45.03725768022989
489.9,11.103428152125986,-24.17655080052765,-139.2277253558434,16.84319174813073,46.893769592916186,243.43099999999998,10.981240131127816,8.916061865969613,-140.7118885687766,16.843625999207905,46.8937562422957,243.078,11.039498221252707,45.40999975499238,-133.80617864547028,16.844104883483325,46.893818361819704,243.042,10.506214281982018,74.43449505572134,-121.26172206012305,16.844485751518008,46.89393120404454,242.967,11.201878439757056,99.73112842967848,-101.54864125346292,16.84481770144297,46.89410853080891,242.83599999999998,11.92494458901773,118.7645773506196,-81.68570360156255,16.845067464004167,46.894287205593386,243.06,14.88974956639241,139.16767457403037,-36.976563768849495,16.845335199496564,46.8946893815486,243.0755,29.011322389265782,33.82002875354099,26.786621540816693,27.135182700932198,23.100042894885387,44.807408342594655
490.0,11.10286061073749,-25.26337493100816,-139.02491858170112,16.84317748650219,46.893771417241325,243.43099999999998,10.978845813124066,7.820055950700268,-140.7690901060263,16.84361161709326,46.89375572774581,243.078,11.035785107504427,44.356525584180794,-134.13325994126683,16.844091059482846,46.8938154195973,242.99400000000003,10.524705034777067,73.51606942794591,-121.79875264556335,16.844473699664555,46.893926373247325,242.967,11.18305236141922,98.91146579780626,-102.32411873037144,16.84480694558684,46.89410155508993,242.83599999999998,11.881998463723788,118.02801563588764,-82.70539299694231,16.845057798622914,46.894278033094025,243.06,14.80024233887107,138.7608653053994,-38.3961626967489,16.845329861224698,46.89467661170875,243.0755,29.01482067299148,33.812644420495765,26.828251334059264,27.06748407238561,22.982168460264788,44.582713309299535
490.1,11.102350917740047,-26.348250286348115,-138.81411542570805,16.84316325044605,46.89377331349701,243.43099999999998,10.97736475088514,6.723903955398012,-140.81801547068812,16.843597233061708,46.89375528764329,242.75,11.0319693321333,43.300996735661904,-134.45212625042208,16.844077208520268,46.893812551271886,242.99400000000003,10.542310361803985,72.5864161294068,-122.33603463765772,16.84446150047828,46.893921540188586,242.967,11.164571257970962,98.086922147789,-103.09192213176723,16.844796125680542,46.89409464840222,242.899,11.838717409159928,117.33633558290713,-83.66056556529843,16.84504872219214,46.89426944094839,243.06,14.711966570126915,138.3414911315925,-39.80243034493383,16.845324358072418,46.89466396178893,243.0755,29.01825352646204,33.805378255923216,26.8600788899122,27.011567688604078,22.941628110700197,44.29151131051057
490.2,11.101899073133657,-27.431216136481748,-138.59536780679198,16.843149039447006,46.8937752812162,243.292,10.976796944411037,5.627748015932911,-140.8588489190184,16.8435828489784,46.893754920330665,242.75,11.02805089513931,42.24347855534723,-134.76351135115917,16.8440633314531,46.893809750242816,242.99400000000003,10.559030263062793,71.66807917384985,-122.85423186039151,16.844449449788414,46.893916878804724,242.893,11.14643512941226,97.26050718692863,-103.85027182294577,16.84478528121835,46.894087826754294,242.899,11.795101425326106,116.60482089527214,-84.67932245814178,16.845039123039474,46.89426027683725,242.861,14.624922260159837,137.90995522156524,-41.19546639887192,16.845318695330242,46.89465143089239,243.0755,29.02180655112753,33.798059410585964,26.91056421666113,26.941236370876464,22.824570359453865,44.085454510666544
490.3,11.101505076918317,-28.512324634340896,-138.36868262288255,16.84313485282069,46.893777320336845,243.292,10.977142393701769,4.5318019181745735,-140.89141520447754,16.843568467648698,46.89375462738439,242.75,11.02402979652246,41.18409923404479,-135.0667492180575,16.84404942996348,46.89380702250125,242.75900000000001,10.574864738553476,70.7444565701891,-123.3673552495278,16.844437329738707,46.893912263061964,242.893,11.128643975743122,96.43165125232755,-104.60074981115929,16.844774404724976,46.89408107591535,242.899,11.751150512222333,115.87956820048177,-85.62333041052452,16.845029606058535,46.894251785121654,242.861,14.539109408969884,137.46633868524992,-42.57508125042221,16.84531287406249,46.894639020724746,243.165,29.02572982931027,33.79068749749414,26.95860861971789,26.87677587400655,22.76274341147928,43.82024391778719
490.4,11.101168929094028,-29.591733693606077,-138.13438351640528,16.84312068849491,46.893779427947685,243.292,10.978401098757317,3.435782486780345,-140.91589340462107,16.84355408535669,46.893754407193526,242.75,11.019906036282759,40.12280173078736,-135.36246939003658,16.84403550330291,46.89380436238425,242.75900000000001,10.589813788276034,69.81578558365358,-123.87536177865509,16.844425143442614,46.89390769334731,242.893,11.11119779696356,95.59761286448921,-105.34537826119836,16.844763460225913,46.89407437769528,242.899,11.706864669848645,115.11096853868605,-86.56810088192871,16.845019520265847,46.89424328654691,243.047,14.45452801655711,137.01090424725805,-43.941823280810794,16.845306897716736,46.89462672635308,243.165,29.02988075586635,33.783415151260485,27.00475726875248,26.81456057196091,22.670459364318337,43.585714352879016
490.5,11.10089062966079,-30.66929614111199,-137.89239100332122,16.843106548400918,46.89378160476366,243.292,10.980573059577697,2.3401665187086413,-140.93200521096398,16.843539708359046,46.89375426226161,243.06799999999998,11.015679614420195,39.05969641877153,-135.65053424257613,16.844021552919738,46.89380177112981,242.75900000000001,10.603877412230476,68.88208122276008,-124.37795964940868,16.844412891097097,46.89390317228563,242.893,11.094096593073552,94.75857835445173,-106.0838948740195,16.84475245016625,46.894067734453536,242.899,11.66224389820499,114.36058174760271,-87.47878623697571,16.84500967346784,46.89423509458093,243.047,14.371178082921414,136.54374469200854,-45.29521612022354,16.845300767510512,46.89461455206255,243.165,29.034560808602127,33.775867041380685,27.048992596586565,26.754708938352863,22.615593431859764,43.323531272437506
