Date,8,10,2019
Vehicle_order,SMART_TARGET,BMW_I3,MERCEDES_GLE450,JAGUAR_I_PACE,TESLA_MODELX,TESLA_MODEL3,TESLA_MODELS,MAZDA_3,AUDI_A4,
Number_of_vehicles,9
ACC,1
Distance_setting,S
Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,IVS1,IVS5,IVS6
970.0,8.230682039193184,-139.6652488829185,-316.28850432695106,16.8416762711858,46.89217686292447,243.2,8.361180977763965,-138.24859796537478,-299.195177815548,16.841694860899253,46.89233062398862,242.657,8.283747769235191,-139.6413679472389,-247.64129145851825,16.84167658455852,46.89279437107855,243.7445,8.438198702745336,-140.32349238603072,-230.31833714653928,16.841667633519346,46.89295019773331,243.933,8.473244481073099,-140.88639508296038,-212.95067756914608,16.841660246943224,46.89310642652921,243.4865,13.092358564617367,12.013254239905894,12.837210189288898
970.1,8.230203243209662,-139.651239466497,-317.11293353918046,16.841676455021513,46.89216944686578,243.2,8.361191572368508,-138.15357424251914,-299.9957690284993,16.841696107828724,46.892323422361905,242.657,8.276528866104378,-139.63330930125446,-248.469053339845,16.841676690306464,46.8927869250412,243.7445,8.4334261180567,-140.31387062044678,-231.16228985257104,16.841667759779007,46.892942606053246,243.926,8.47956473862419,-140.86169428523053,-213.80014013069282,16.84166057107442,46.893098785285865,244.028,13.122986979220913,11.99701447442635,12.831221139908711
970.2,8.230502255600223,-139.63705408543032,-317.9372066899153,16.841676641166295,46.892162032210884,243.2,8.359681885406182,-138.05336226796695,-300.8063029463448,16.841697422839975,46.892316131296724,242.657,8.269750877515895,-139.62558959888648,-249.29608038410663,16.841676791606687,46.89277948561399,243.7445,8.429001796791418,-140.30431708771974,-232.00524104537368,16.841667885143305,46.89293502338218,243.926,8.486488496394326,-140.83694321548143,-214.6498407098188,16.841660895865296,46.89309114190144,244.028,13.1443796949893,11.981030608900554,12.824002284531396
970.3,8.231579076364861,-139.62270193800398,-318.76134688114536,16.841676829499427,46.89215461875203,243.2,8.356651916876999,-137.9475131260123,-301.6369018649746,16.841698811823804,46.892308659739115,242.657,8.263413803469746,-139.61806706011822,-250.1226362171812,16.841676890319672,46.8927720504255,243.7445,8.424925738949495,-140.29498603372582,-232.84766392870145,16.841668007588154,46.89292744546346,243.926,8.494015754383508,-140.81217774883126,-215.50002227867927,16.841661220845097,46.89308349419036,244.028,13.146615426285448,11.965104873378372,12.815780447450852
970.4,8.233433705503575,-139.60826146320235,-319.58535512155674,16.841677018991618,46.89214720648013,243.1655,8.35210166678095,-137.83550772217606,-302.5531921713319,16.84170028159193,46.89230041735444,242.657,8.257517643965933,-139.6107441991382,-250.94847407120662,16.841676986412423,46.892764621695505,243.7445,8.421197944530933,-140.28568507346313,-233.68901012556682,16.841668129638116,46.89291987722996,243.926,8.502146512591729,-140.78742279306928,-216.35071499667802,16.841661545686964,46.893075841881284,244.028,13.064599268043931,11.949531025061988,12.8059841786437
970.5,8.236066143016368,-139.5939392902804,-320.40928590898886,16.841677206931422,46.892139794904935,243.1655,8.34603113511804,-137.77541528392024,-303.3926784158433,16.841701070142726,46.892292865851914,242.657,8.252062399004451,-139.6036199682802,-251.77386855707815,16.841677079898695,46.892757196953795,243.7445,8.417818413535729,-140.27643444549392,-234.52925227006043,16.8416682510276,46.89291231892781,243.926,8.510880771018991,-140.7628546519828,-217.20162721062587,16.8416618680774,46.89306818759776,244.028,13.053930597615228,11.934611684979682,12.79488199151944
970.6,8.238776961464684,-139.5793617951987,-321.2329925573872,16.841677398221634,46.89213238534597,243.1655,8.339133932841051,-137.72749552457284,-304.3450279859659,16.84170169896002,46.892284299100254,242.645,8.246837822009025,-139.59669010338106,-252.5988899254189,16.841677170834437,46.89274977556841,243.733,8.413792660587857,-140.26725809195008,-235.3685797320523,16.84166837144243,46.8929047688536,243.926,8.519042952061977,-140.73830249455358,-218.05296234163825,16.841662190258088,46.893060529509924,244.028,12.929623595757475,11.920228967931864,12.782454115179432
970.7,8.240866733409975,-139.5645778354652,-322.05647795823404,16.841677592221142,46.892124977777215,243.1655,8.332103670902747,-137.69362388821014,-305.26965361434173,16.841702143433675,46.89227598173615,242.645,8.24163366640335,-139.58994746790916,-253.42331523354912,16.8416772593133,46.89274235954482,243.733,8.408126200311267,-140.25833248562918,-236.20697920384708,16.841668488566885,46.89289722712703,243.881,8.525457478117405,-140.71380636837623,-218.90447818375424,16.841662511703518,46.893052869796534,244.028,12.831193261026433,11.90618056034388,12.768925861581545
970.8,8.24233545885224,-139.5496057247909,-322.8797384576409,16.841677788689616,46.89211757223151,243.1655,8.324940349303139,-137.67571522587264,-306.18219886554175,16.841702378436445,46.892267773039684,242.645,8.236449932187435,-139.58323419900216,-254.24713821479386,16.841677347406804,46.89273494893938,243.733,8.400819032705968,-140.2494893706118,-237.0442359810661,16.841668604608866,46.89288969567941,243.881,8.53012434918526,-140.68955535411757,-219.75634182530587,16.841662829932524,46.893045206954575,243.941,12.742788097687885,11.89267432750513,12.753925117123172
970.9,8.243183137791481,-139.5344888664888,-323.70279696441486,16.841677987057512,46.89211016850282,243.1655,8.317643968042225,-137.67576148874176,-307.09822484372336,16.841702377829378,46.89225953303272,242.645,8.231286619361276,-139.57673995047406,-255.07065839894082,16.84167743262626,46.89272754105773,243.733,8.391871157771961,-140.24092333554984,-237.88057212161632,16.841668717014915,46.89288217251328,243.881,8.533043565265544,-140.6653890797557,-220.60818880927002,16.841663147049534,46.89303754426241,243.941,12.648710183880107,11.879787865412098,12.738029005172152
971.0,8.243409770227693,-139.519255552352,-324.5256470356611,16.84167818695358,46.8921027666491,243.1655,8.310214527120003,-137.69583193147923,-308.0333249838485,16.841702114459075,46.89225112144634,242.965,8.22614372792488,-139.57038427293304,-255.89373076967786,16.841677516027346,46.89272013720434,243.733,8.381282575509239,-140.2324702744159,-238.7157051492381,16.841668827938488,46.89287466016962,243.881,8.534215126358257,-140.64135586290757,-221.4599396686384,16.841663462420538,46.89302988243495,243.941,12.533244850903742,11.867655300795615,12.721040088940187
