Date,8,10,2019
Vehicle_order,SMART_TARGET,TESLA_MODELX,TESLA_MODEL3,TESLA_MODELS,MERCEDES_GLE450,JAGUAR_I_PACE,AUDI_E_TRON,TOYOTA_RAV4,MAZDA_3,AUDI_A4,
Number_of_vehicles,10
ACC,1
Distance_setting,S
Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,Speed8,E8,N8,Lon8,Lat8,Alt8,Speed9,E9,N9,Lon9,Lat9,Alt9,Speed10,E10,N10,Lon10,Lat10,Alt10,IVS1,IVS2,IVS3,IVS4,IVS5,IVS6,IVS7,IVS8,IVS9
512.8,8.088682072017525,-1.9592220389058637,-143.18039093495858,16.84348329050739,46.893734037164926,243.4285,8.170452757366006,13.272453381088374,-142.24338992917,16.843683165069272,46.89374246585032,243.351,8.126496213208599,31.227347935541005,-142.09963046497109,16.843918774520226,46.89374375902214,243.22799999999998,8.089267175975829,48.420025892256106,-135.96193032564943,16.844144381938936,46.89379897000195,243.1865,7.663045460907906,63.415378287640245,-129.33385824706323,16.84434115540001,46.89385859206647,242.99400000000003,7.977993236168523,80.32914283044614,-119.30386589123509,16.84456310283419,46.893948815715845,243.08700000000002,8.221740488214529,94.47339092095177,-108.6885379661914,16.844748707852176,46.89404430468442,242.972,8.019457649266894,113.0179329643683,-90.84221172110172,16.844992054832336,46.89420483927157,242.891,8.056855666230557,126.40014145280287,-71.5276022554204,16.845167660140678,46.89437858163254,243.108,8.146412423642538,134.81078966425585,-55.08971615868256,16.845278027160724,46.89452644675738,243.1535,11.200897088879524,14.137496440720101,13.71582840706604,11.562124225571596,14.728637604360607,13.27448691937857,20.900369422010183,18.466169070516415,13.987028034663506
512.9,8.089342159317207,-2.7677116039091008,-143.16298424260575,16.843472681267556,46.893734193744834,243.4285,8.171442628093313,12.456228677331842,-142.28682436208598,16.843672454326654,46.89374207514085,243.351,8.117612208042614,30.42441959764868,-142.25934835702768,16.84390823825646,46.89374232229811,243.22799999999998,8.10106063702424,47.65116716991658,-136.22621720704925,16.844134292746773,46.89379659263953,243.1865,7.647726885329613,62.724611867263135,-129.65860356892125,16.84433209095819,46.893855670857064,242.99400000000003,7.957461936756817,79.6574236899408,-119.74241123636787,16.84455428833643,46.89394487083135,243.08700000000002,8.220974769708745,93.84031048274576,-109.21009320987145,16.844740400382918,46.89403961309386,242.972,8.021247578794169,112.49543204551676,-91.45074577228011,16.84498519842033,46.894199365273096,243.076,8.055443526081405,125.98129757221425,-72.22546115277498,16.845162163947066,46.89437230412262,243.108,8.138488670911581,134.4978578058961,-55.84115396432906,16.845273920776073,46.89451968728451,243.1576,11.189559898028287,14.150238303729768,13.713088328685592,11.609337817031191,14.687270247169169,13.255790145730947,20.920111301400198,18.452174008552554,13.987954581999636
513.0,8.090067904700451,-3.576055969635576,-143.14109769167547,16.843462073933072,46.89373439062279,243.4285,8.172464958022196,11.639575317415211,-142.32551646529862,16.84366173795909,46.893741727090465,243.351,8.109273060813438,29.621880755767073,-142.41368888846202,16.843897707103785,46.8937409339455,243.26,8.11236976637677,46.87985063854956,-136.48660159061632,16.84412417130251,46.893794250381575,243.1865,7.633333992325951,62.03183622919068,-129.9797020100703,16.844323000150823,46.89385278245275,242.99400000000003,7.936768006633673,78.98382695767275,-120.17692707534428,16.84454544920035,46.893940962193795,243.003,8.219289119022276,93.20493324252114,-109.72774652145971,16.84473206277435,46.89403495660269,242.972,8.023189481759486,111.96938719420713,-92.05646080416666,16.84497829550379,46.89419391663279,243.076,8.053100232505411,125.55623932899208,-72.92175530789946,16.845156586206745,46.89436604068817,243.108,8.130765641425496,134.18061937745028,-56.590065844166006,16.84526975787934,46.89451295053333,243.1617,11.177902134948688,14.16454798044651,13.707838609832027,11.657319048846636,14.6468008676329,13.237135262479224,20.938955596005034,18.43639958028907,13.99138474761082
513.1,8.090675926571263,-4.384231752321317,-143.1147415705688,16.843451468810784,46.89373462770626,243.4285,8.173364573790986,10.822844281423972,-142.3595006992513,16.843651020572224,46.89374142138917,243.351,8.102812794879346,28.816077495022558,-142.5637075075219,16.84388713311443,46.893739584470175,243.26,8.121057526394264,46.108057577762565,-136.74220593049938,16.84411404360509,46.89379195112197,243.1865,7.6217803541047155,61.33826763868912,-130.29663265048762,16.844313898938097,46.8938499315394,243.1455,7.916712676398926,78.30954097354899,-120.60568504244449,16.844536601019705,46.89393710535053,243.003,8.21614322844978,92.56743356748406,-110.24178126495244,16.844723697314564,46.894030332661934,242.972,8.025080732439578,111.43981303317871,-92.65937954891314,16.8449713462746,46.89418849314615,243.076,8.050532058237643,125.12611835779327,-73.61368092562907,16.845150942031804,46.89435981655038,243.108,8.123996144771416,133.85905249123033,-57.33650365875848,16.845265538183295,46.89450623603732,243.1658,11.166246863865616,14.176418332926236,13.706045595336974,11.7052269337022,14.607803229370447,13.216518430844536,20.95696028572546,18.421781073000933,13.994271153391054
513.2,8.091166224929639,-5.192237727506275,-143.08390306357734,16.843440865916758,46.893734905110534,243.44799999999998,8.17414147539968,10.005671302179925,-142.38904765292332,16.843640297386056,46.89374115560293,243.375,8.098231410240357,28.008268477357227,-142.70925847029153,16.843876532804938,46.89373827518313,243.26,8.127123917076712,45.33528583787775,-136.99395067809405,16.84410390306515,46.89378968658089,243.1865,7.613065970665926,60.64558973538438,-130.60838402058158,16.84430480941323,46.89384712721561,243.1455,7.897295946052599,77.63413807103322,-121.03016288647363,16.844527738182524,46.89393328700862,243.003,8.21153709799126,91.9277941674623,-110.75242823311459,16.844715303776667,46.894025739195506,242.972,8.026921330834442,110.90687874844544,-93.25926542713269,16.844964352952868,46.894183096941326,243.076,8.047739003278105,124.69124301675295,-74.30302165792851,16.845145235468618,46.89435361566464,242.86599999999999,8.118180180949352,133.5330696742835,-58.08049433765061,16.845261260540102,46.89449954355424,243.1699,11.154213614172768,14.187471108615224,13.705711758043265,11.755825421786144,14.567197434324491,13.195015994565447,20.974571845426265,18.40673111758779,13.99799678945315
513.3,8.091538799775577,-6.000070154716768,-143.04872090898613,16.843430265300082,46.89373522158758,243.44799999999998,8.174795662848277,9.188389374948557,-142.41393667880928,16.843629572770237,46.893740931716536,243.375,8.095528906896456,27.199343246802798,-142.84962061222308,16.843865917848177,46.893737012571535,243.26,8.130568938424116,44.56114972577436,-137.24122213489736,16.844093744621514,46.89378746227876,243.2145,7.607190842009579,59.952163578583296,-130.9169109620254,16.844295710069563,46.893844351896774,243.157,7.878517815594696,76.95821522152075,-121.44962020965409,16.844518868522442,46.89392951382823,243.003,8.205470727646714,91.28599098131187,-111.25917021733423,16.84470688184493,46.894021180855944,242.972,8.028711276944078,110.37019951145064,-93.85613329365995,16.84495731048877,46.89417772788468,243.076,8.044721067626794,124.2512816338585,-74.98959826348855,16.845139462164873,46.8943474396433,243.07299999999998,8.1133177499593,133.20264401622242,-58.8219085661456,16.845256924596626,46.89449287424732,243.174,11.14214710321558,14.198249061787836,13.705607180630356,11.806967145474017,14.528248226418086,13.171996139769169,20.991154549314672,18.39142434574556,14.002672290253615
513.4,8.091793651109082,-6.807695178997375,-143.0088788509219,16.84341966740501,46.89373557998226,243.44799999999998,8.17532713613678,8.37097043352224,-142.43448617720506,16.843618846356478,46.893740746865866,243.375,8.094705284847652,26.39216704368368,-142.98485944406897,16.843855325842664,46.893735796046094,243.26,8.131392590436471,43.78641406973466,-137.4848125147891,16.84408357831048,46.89378527108936,243.2145,7.604154968135675,59.25578971218622,-131.22180604469438,16.844286572045178,46.89384160924792,243.157,7.860378285025214,76.28143914729017,-121.86406751871029,16.844509987666097,46.893925785714856,243.003,8.197944117416144,90.64227604372527,-111.76242088459549,16.844698434826622,46.8940166539221,242.91,8.030450570768489,109.83031032728084,-94.45025041025471,16.84495022590279,46.89417238357209,243.076,8.041478251283714,123.80574332632115,-75.67330863365746,16.84513361567908,46.89434128940484,243.07299999999998,8.109408851801263,132.8677505383911,-59.56073429062666,16.845252530025096,46.894486228225006,243.108,11.129958160685103,14.211625317600804,13.703521253477216,11.856372210823364,14.492369504155343,13.147706723341686,21.00700853268568,18.375530312818803,14.008459930410488
513.5,8.091930778930154,-7.6150844769699,-142.96446409542534,16.843409072603208,46.893735979510105,243.44799999999998,8.175735895265184,7.553381231521548,-142.45073718308913,16.84360811770851,46.89374060068181,243.375,8.095760544093947,25.587066586759764,-143.11529274364784,16.84384476107571,46.89373462274826,243.273,8.129594873113781,43.00980838004418,-137.7244558341001,16.844073387460316,46.89378311540527,243.2145,7.603958349044213,58.55792168884385,-131.52343606756358,16.844277414414016,46.893838895969544,243.157,7.842877354344176,75.60349391748701,-122.27328925783924,16.844501091467745,46.893922104607476,243.003,8.188957267299559,89.99659684289648,-112.26188217205133,16.84468996203267,46.8940121610752,242.91,8.032139212307671,109.28683973755487,-95.04141150998491,16.844943094320538,46.89416706585001,242.91400000000002,8.038010554248865,123.35728450013978,-76.35314572922844,16.845127730869372,46.894335174007985,243.07299999999998,8.106453486475242,132.5281505879523,-60.29671678585125,16.845248073693842,46.89447960777861,243.042,11.11759101105817,14.227952275903355,13.698113154015315,11.906319295114018,14.458283781765182,13.122422920939574,21.02182757519187,18.361479504593753,14.013291815513066
513.6,8.091950183238792,-8.422193283547651,-142.91548139147596,16.843398481482097,46.893736420128434,243.50099999999998,8.176021940233491,6.735790966695423,-142.46245206829894,16.843597389046597,46.8937404953019,243.38,8.098694684635337,24.78017404080745,-143.24143246919314,16.843834172792434,46.893733488072776,243.273,8.125175786456046,42.23307831387411,-137.95985782695521,16.844063194978045,46.89378099787356,243.2145,7.606600984735197,57.85854329568048,-131.82140743308102,16.844268236963337,46.893836215602185,243.157,7.8260150235515376,74.92451707912643,-122.67817012806849,16.844492181732313,46.89391846254792,242.967,8.178510177296939,89.34907632923435,-112.75755039788959,16.844681465076466,46.894007702348354,242.91,8.033777201561623,108.74013199697839,-95.62966601962329,16.84493592025944,46.894161774273826,242.91400000000002,8.034317976522244,122.90448949211321,-77.03035698036041,16.845121789159,46.89432908223161,243.07299999999998,8.104451653981233,132.18419469579544,-61.03002263317654,16.84524356020262,46.89447301140972,243.042,11.105180944389696,14.243216009860713,13.694983213780937,11.955212839441092,14.4255006666086,13.096649617818606,21.035733856720285,18.347253488597442,14.018967590199475
513.7,8.091851864034995,-9.229016410505393,-142.86191356796095,16.843387894109757,46.893736901991645,243.50099999999998,8.176185271041707,5.918010725733304,-142.4699283650042,16.843586657891755,46.893740428049725,243.38,8.103507706471822,23.97361360483379,-143.36300379520225,16.843823588867203,46.89373239449181,243.273,8.118135330463263,41.45481897335021,-138.1915619440295,16.844052982428178,46.89377891360567,243.2145,7.612082875208622,57.15865735543184,-132.11474554955888,16.844259052852475,46.893833576912705,243.157,7.809791292647325,74.24455218638589,-123.07839210513865,16.844483259031346,46.893914862396876,242.967,8.166602847408294,88.69970630353761,-113.24915338020142,16.844672943850412,46.894003280189935,242.91,8.035364538530352,108.1899795436138,-96.21501376890451,16.844928700995794,46.89415650884509,242.91400000000002,8.03040051810385,122.44766739269018,-77.70501576900504,16.845115794603938,46.894323013415615,243.07299999999998,8.103403354319237,131.83570757016278,-61.76057289012988,16.84523898725121,46.894466439828406,243.042,11.09252664088932,14.259702638501361,13.690525572656176,12.00584271098268,14.392862047281914,13.07032023919364,21.048392937504836,18.3330989000146,14.025371156234439
513.8,8.091680572042282,-10.035549396053314,-142.80376895092388,16.843377310544742,46.89373742502491,243.50099999999998,8.176300711697928,5.1001989251174695,-142.47296588534013,16.843575926322778,46.89374040072606,243.38,8.109570051647541,23.16489109203389,-143.4801667425041,16.843812976570565,46.89373134056592,243.273,8.110125090957114,40.67515007456355,-138.4191835864915,16.84404275138168,46.89377686606121,243.138,7.61924738012565,56.45804137433242,-132.40472479829828,16.844249859161803,46.89383096843754,243.028,7.794231390498383,73.56342521657456,-123.47445477463918,16.844474321081258,46.893911299660424,242.967,8.154116637948816,88.048282963499,-113.73696780907746,16.844664395680162,46.89399889211101,243.042,8.03696837398308,107.63649600605949,-96.79737299460629,16.84492143802068,46.894151270299254,242.91400000000002,8.02676250975739,121.9865357137068,-78.37703420842695,16.845109743497293,46.894316968350594,243.07299999999998,8.102764475021539,131.48286819862506,-62.488468951459176,16.84523435718834,46.89445989212262,243.07975,11.079791185410857,14.274775107249308,13.687408706494258,12.057286686114152,14.36076827377099,13.043536701959741,21.060275465467047,18.318774343075713,14.03256533871648
513.9,8.091481057984174,-10.841765532128377,-142.74103768840166,16.843366731137518,46.89373798931682,243.50099999999998,8.176443086210258,4.282152470468222,-142.4718970993002,16.84356519167461,46.89374041034021,243.38,8.11625216220663,22.357810414245073,-143.59282935093816,16.843802385818567,46.89373032712231,243.273,8.102796653759281,39.894145728543975,-138.6434637943643,16.84403250281104,46.893774848574246,243.138,7.6269378591474375,55.75472052385796,-132.6918760824021,16.84424062997703,46.893828385400994,243.028,7.77936054597157,72.88138458266869,-123.86646518062496,16.844465371141798,46.893907773375645,242.967,8.141932909233693,87.3953202615275,-114.22100621172346,16.84465582730995,46.89399453799891,243.042,8.038655858689046,107.07956107265929,-97.3767241939855,16.844914129755324,46.89414605881178,243.065,8.023908282246566,121.521434295403,-79.04671567406933,16.845103640298554,46.894310944307534,243.07299999999998,8.101990903620441,131.12565092959622,-63.21373954462345,16.8452296696774,46.894453368033936,243.1175,11.066740906564933,14.292407355239096,13.681826990473215,12.10771032418798,14.33137796173493,13.016571681061638,21.070915690992862,18.30430305196986,14.040593602040346
514.0,8.091253321860671,-11.647635637367847,-142.67372884210934,16.843356156271007,46.893738594785844,243.50099999999998,8.1766123945787,3.4642216271823187,-142.4667708069968,16.843554458543522,46.89374045645318,243.38,8.123554038149079,21.548890650751506,-143.70143301749383,16.843791770933542,46.89372935019044,243.364,8.096150018869768,39.11142985038288,-138.86303875033482,16.844022231781167,46.89377287341285,243.138,7.635154312273973,55.048759068852426,-132.97561240091878,16.84423136614146,46.89382583308338,243.028,7.765178759066898,72.19925630614976,-124.2526792201004,16.844456420052268,46.89390429923141,242.967,8.130051661262938,86.74064092376749,-114.7007135358716,16.844647236413532,46.893990222846526,242.967,8.040426992648237,106.51946294814415,-97.9530045035998,16.844906779981635,46.89414087494816,243.065,8.021837835571379,121.05177418079691,-79.7147889588658,16.84509747727925,46.89430493473069,242.8555,8.101082640115939,130.76418289684085,-63.936385463375046,16.84522492638668,46.894446867555196,243.15525,11.053702673127066,14.30879234420492,13.677259439592106,12.157253484556255,14.305892959627455,12.987934194344517,21.08033953475848,18.288520662309864,14.050440468894346
514.1,8.090997363671773,-12.453156725658106,-142.60181293363053,16.843345585984412,46.89373924169717,243.582,8.176808636803255,2.6464001890816364,-142.45735094004874,16.843543726848086,46.89374054118851,243.377,8.13147567947491,20.74156486309069,-143.8060707693022,16.843781176965138,46.893728408933505,243.364,8.090185186288558,38.329198178627074,-139.07845930431174,16.844011967105196,46.89377093562187,243.138,7.6438967395052755,54.34116048408966,-133.25515176964507,16.844222080822988,46.89382331851896,243.028,7.751686029784339,71.51627264492518,-124.63448053891932,16.844447457738116,46.893900864781294,242.893,8.118472894036524,86.08427089752409,-115.17644663528284,16.844638623331395,46.89398594344383,242.967,8.042281775860658,105.95603055063528,-98.52626964324993,16.844899386454625,46.89413571820714,242.982,8.020551169731826,120.57870609460623,-80.38015956403697,16.845091269539534,46.894298949465494,243.06,8.100039684508022,130.3981222866601,-64.65620057587958,16.845220122830803,46.894440392540645,243.19299999999998,11.040676276555397,14.32738472895976,13.672381801085667,12.205260863610516,14.281745688524065,12.958856725845616,21.08858894793745,18.27315054244564,14.06055535484991
