Date,8,10,2019
Vehicle_order,SMART_TARGET,MAZDA_3,TOYOTA_RAV4,AUDI_E_TRON,BMW_I3,MERCEDES_GLE450,JAGUAR_I_PACE,TESLA_MODELX,TESLA_MODELS,AUDI_A4,
Number_of_vehicles,10
ACC,1
Distance_setting,S
Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,Speed8,E8,N8,Lon8,Lat8,Alt8,Speed9,E9,N9,Lon9,Lat9,Alt9,Speed10,E10,N10,Lon10,Lat10,Alt10,IVS1,IVS2,IVS3,IVS4,IVS5,IVS6,IVS7,IVS8,IVS9
378.6,8.227425464053336,12.181051387377732,144.3776637753337,16.84366884336865,46.89632073276603,245.378,8.196261121116281,-4.444847841727191,145.95735002106156,16.84345067338848,46.896334942653006,245.435,8.269396211684603,-22.47695343723456,143.92762237088246,16.843214050751353,46.89631668447002,245.64700000000002,8.24253096287092,-39.24707449052449,139.91465543725622,16.842993988249642,46.89628058628482,245.69799999999998,8.133221015007758,-55.075102875349074,134.11045919517915,16.8427862881673,46.89622837530119,245.7445,8.060840348630919,-74.50154313929141,123.32206677395187,16.84253136865716,46.89613132955074,245.726,8.046442306,-86.18741757691771,115.50552781622001,16.84237802314729,46.89606101676829,245.862,8.829599641866443,-103.24457052263507,100.24005566172542,16.84215419412796,46.895923697959034,245.68599999999998,8.648986613123412,-116.12247548250618,85.06316861766932,16.841985206440075,46.895787176006976,245.71900000000002,8.899180076,-128.03270392265856,65.52166511191517,16.841828916890453,46.89561139264661,245.782,12.641204765366144,14.865479151454224,12.662191196236265,12.330122757628148,17.75945662445243,9.454407274839873,18.48052437126722,14.581104264008292,18.188694681295367
378.7,8.228154752456206,13.00174905928668,144.30819522336057,16.843679612806884,46.896320107869606,245.378,8.196007250990275,-3.626346326495808,145.98892896326362,16.843461414008097,46.896335226717774,245.435,8.269640011907626,-21.661158867596573,144.06138490156476,16.843224755849626,46.89631788771557,245.64700000000002,8.24255298160218,-38.45772198980865,140.14202901360377,16.84300434636724,46.89628263159783,245.59,8.130802749728808,-54.34953709285546,134.41780639868614,16.842795809256668,46.896231140007814,245.7445,8.076940272477891,-73.82731696559759,123.75637593147991,16.842540216052953,46.896135236329094,245.726,8.039377809,-85.54928472358591,116.00740791530446,16.842386396915828,46.896065531373345,245.862,8.831183544837065,-102.63901043454821,100.89487460687677,16.842162140467018,46.89592958830797,245.68599999999998,8.653987223718202,-115.62634270490034,85.77217593652435,16.841991716841513,46.89579355380125,245.71900000000002,8.894262333,-127.65359826823271,66.3266194903465,16.841833891627275,46.89561863352169,245.782,12.653250407546453,14.857025254491422,12.666395714970331,12.362754915795215,17.743115129655624,9.447046790358826,18.403206790005385,14.610936820778832,18.168162021066955
378.8,8.228621704904647,13.822105675573773,144.23351843670955,16.843690377769686,46.896319436123115,245.378,8.19576348833799,-2.8076725498628003,146.0158766430556,16.843472156888172,46.89633546912254,245.435,8.269675661789229,-20.844834406089028,144.19027083862798,16.843235467901295,46.89631904709428,245.64700000000002,8.242817767088244,-37.66699749067989,140.36488618581976,16.843014722488608,46.89628463628404,245.59,8.129132885732199,-53.59391244587,134.75567337151188,16.842805724787368,46.896234179251536,245.7445,8.091777221542237,-73.14974237953014,124.18727938167214,16.842549107387608,46.89613911247182,245.726,8.033017827,-84.90944442528328,116.50480988079424,16.842394793089973,46.89607000569586,245.862,8.836013372189912,-102.02683990123964,101.54683668142151,16.842170173550297,46.89593545295827,245.68599999999998,8.660124064829573,-115.12496416258196,86.48009373072078,16.84199829607943,46.895799921794826,245.71900000000002,8.890389497000001,-127.26949020406832,67.12843444369447,16.841838932007207,46.895625846156406,245.782,12.665449236872828,14.848812652887409,12.670246658942732,12.357229769907637,17.767228148170446,9.442060625333077,18.321942812611123,14.641033094372187,18.15047903489597
378.9,8.22882632139866,14.642072525731134,144.15367761362342,16.843701137617856,46.89631871792411,245.372,8.195529833159428,-1.9887684235791705,146.03798361555113,16.843482902790967,46.896335667983294,245.435,8.269503161329416,-20.02771716182805,144.314272043783,16.843246190356094,46.89632016253295,245.64700000000002,8.243325319329108,-36.874892550984576,140.5832593135485,16.84302511672453,46.89628660063454,245.59,8.128211423017929,-52.841950346143506,135.0608516429982,16.84281559225704,46.896236924447784,245.7445,8.105351195823946,-72.46786831804832,124.6153640553462,16.842558055141257,46.89614296325854,245.548,8.027362359,-84.26769807494317,116.99907330557458,16.842403214275894,46.89607445178598,245.862,8.844089123924974,-101.41017073554606,102.19420251063784,16.842178265665964,46.89594127626357,245.68599999999998,8.667397136457517,-114.618143241156,87.18680742454998,16.842004946733862,46.895806278957046,245.763,8.887561567999999,-126.88035183400964,67.92724409884342,16.841844038396292,46.89563303175734,245.782,12.677676596138653,14.84061437189914,12.673986074181574,12.366525938977556,17.770903952566528,9.439673293641874,18.24046621807611,14.668684600343235,18.1355116234478
379.0,8.228768601938247,15.46161879360704,144.06872184792488,16.843711891947027,46.89631795371423,245.372,8.195306285454588,-1.1698761654940135,146.05542709134355,16.843493648538026,46.896335824894095,245.435,8.269122510528183,-19.209994696142953,144.43368912982618,16.843256920752786,46.89632123673569,245.61900000000003,8.24407563832477,-36.08138346805135,140.7966249389909,16.843035529386032,46.89628851994063,245.59,8.128038361585997,-52.050177907651204,135.38694975871996,16.842825982129778,46.896239857826096,245.6,8.117662195323032,-71.78351947264646,125.0391866298572,16.842567035369758,46.896146775706065,245.548,8.022411404,-83.6238903946826,117.4894240635889,16.8424116625112,46.89607886268015,245.862,8.855410800042268,-100.78912998984664,102.83691038280061,16.842186415146802,46.89594705766874,245.68599999999998,8.675806438602041,-114.1060427811122,87.89236418818281,16.842011666667965,46.89581262571224,245.763,8.885778545,-126.48606885223178,68.72314232032507,16.84184921229451,46.89564019116879,245.782,12.690163313898553,14.83236403531654,12.677585170737569,12.331659131610815,17.820238669631518,9.437872856915874,18.158488588206122,14.693858623374279,18.12306011324453
379.1,8.228448546523403,16.280727639375186,143.97869389306646,16.843722640536207,46.89631714387806,245.372,8.195092845223469,-0.3507956361977888,146.06804796333088,16.843504396755637,46.896335938423704,245.4035,8.268533709385531,-18.391861015629264,144.54829392689638,16.843267656545564,46.89632226765004,245.61900000000003,8.245068724075233,-35.28663912322636,141.0055062195964,16.843045958257015,46.89629039890831,245.59,8.128613701436402,-51.312411876777155,135.73863052720154,16.842835663314432,46.89624302133024,245.6,8.127673385321504,-71.09710696962772,125.45892964792137,16.84257604267818,46.896150551456394,245.548,8.018164964,-82.97792245780273,117.97602627480144,16.842420139094028,46.89608323985471,245.703,8.869978400541777,-100.16252022110136,103.47669988179793,16.84219463770601,46.895952812822024,246.0105,8.68535197126314,-113.58860347512268,88.59650004789364,16.84201845665999,46.89581895968586,245.763,8.885040428,-126.08710050445991,69.51635172699322,16.841854447675484,46.8956473263933,245.77425,12.70267658698092,14.824461345764027,12.680854958588405,12.340505761545934,17.834268969191534,9.436246319771257,18.074126716374714,14.71883260831947,18.112986963464838
379.2,8.227866155154135,17.09935980043159,143.88363086211407,16.843733382870195,46.896316288749425,245.372,8.194889512466071,0.4684429708514747,146.07588363797228,16.843515147047587,46.896336008908605,245.4035,8.267736757901462,-17.57314594870633,144.65839217169668,16.843278399967467,46.89632325802621,245.61900000000003,8.246304576580496,-34.490670053624946,141.20984248239094,16.843056403199192,46.89629223699179,245.467,8.129937442569148,-50.57963288151728,136.121013204989,16.842845279057713,46.8962464610099,245.6,8.134347931101386,-70.40620935494806,125.87583424227378,16.842585108841565,46.896154301674,245.91299999999998,8.014623037,-82.32964841072544,118.45947353048632,16.842428645938327,46.896087588649216,245.703,8.887791925423517,-99.52982918442459,104.11324022280287,16.842202940065427,46.895958538747884,245.78599999999997,8.696033734440823,-113.06614750312464,89.2990167162823,16.84202531248219,46.89582527909421,245.763,8.885347219,-125.68304574929405,70.30678190818077,16.841859749801806,46.89565443661761,245.7665,12.715211981578712,14.816686129437047,12.684047897975185,12.346004173754054,17.855572514300235,9.437071937898244,17.98767255127513,14.744090498590968,18.104800599112462
379.3,8.227021427830442,17.917491248333505,143.78359005001136,16.84374411863367,46.896315388843746,245.372,8.194696287182394,1.2877953487004892,146.07890107623956,16.843525898832468,46.89633603605164,245.4035,8.266731656075978,-16.753810810792952,144.7634870807934,16.843289151526122,46.89632420339543,245.61900000000003,8.247783195840558,-33.693265738994945,141.40938380562886,16.843066866975082,46.89629403194295,245.467,8.132009584984234,-49.84096618327544,136.53971784505137,16.84285497206118,46.89625022741961,245.6,8.137685832662672,-69.71052884195657,126.28974446970587,16.842594237767564,46.89615802495612,245.91299999999998,8.011785624,-81.67922237180461,118.93908226652199,16.842437181021698,46.89609190291476,245.703,8.908851374687481,-98.89308890388186,104.74453106011114,16.842211295560208,46.89596421745242,245.78599999999997,8.707851728135084,-112.53824847390564,89.99944295901275,16.8420322397298,46.8958315796984,245.763,8.886698915,-125.27389719551113,71.09453150767818,16.841865118770468,46.895661522729064,245.75875,12.727781848431613,14.808994183817756,12.686944346201411,12.337437864466315,17.895967749794078,9.4410258204947,17.901378503698204,14.766872733899904,18.09825000162615
379.4,8.226296488235462,18.735095819775434,143.6785943884334,16.843754847483325,46.896314444367285,245.35299999999998,8.194879551224915,2.107462403507415,146.07715123938712,16.843536654746636,46.89633602031118,245.4035,8.265519858729737,-15.934007360314155,144.86412668161813,16.84329990923012,46.896325108687456,245.58,8.249462463280278,-32.89476112133646,141.60441708388396,16.843077345189474,46.8962957863425,245.467,8.134771892468944,-49.047116179723155,137.05683974409263,16.842865389196348,46.89625487913054,245.5535,8.137687090005366,-69.01241444497579,126.69933593056908,16.842603398631713,46.896161709389276,245.782,8.009146337,-81.02730575689188,119.41521390055321,16.842445735664846,46.89609618590244,245.703,8.930025026255029,-98.25222750165268,105.37058432105269,16.842219705133587,46.89596984904294,245.78599999999997,8.721842993467522,-112.00510690674034,90.69785364832468,16.84203923577155,46.89583786217189,245.763,8.888576377,-124.85957064527052,71.87965978528871,16.841870555686324,46.895668585260715,245.75099999999998,12.740168438830672,14.801700996458564,12.689773941329115,12.251757080213947,18.030406968494642,9.445801818850805,17.81486656512889,14.787338034925355,18.093187552576314
379.5,8.22607346005235,19.55213189976828,143.56869953993726,16.843765568873064,46.896313455820724,245.35299999999998,8.195805686446109,2.9272983054754205,146.07089149551686,16.843547412876468,46.89633596400237,245.4035,8.264102820683416,-15.113874490952739,144.96005753929478,16.843310671256845,46.89632597162253,245.58,8.25130026032452,-32.094830150819696,141.7946453595664,16.843087842120894,46.89629749751921,245.467,8.138166128810578,-48.29462559465325,137.44531433809834,16.84287526360096,46.896258373609314,245.5535,8.134351703129461,-68.31203271543397,127.10494448112765,16.842612589248468,46.89616535799461,245.782,8.006198785,-80.37223646939705,119.8887967359933,16.8424543316783,46.89610044596267,245.703,8.94818115804756,-97.60613598555108,105.9939481466568,16.842228183338054,46.895975456440965,245.78599999999997,8.739044571559763,-111.46672205948302,91.3943398820964,16.842046300617174,46.89584412733417,245.763,8.890460464,-124.43990530407194,72.6621870075233,16.841876062659384,46.895675624394855,245.75099999999998,12.752508996934194,14.794836816612165,12.69208441904092,12.244932792861034,18.068805964476738,9.449546952102828,17.72750829784624,14.8080551430427,18.08957544063611
379.6,8.226352343281102,20.36859728826548,143.45424057055686,16.843776282774016,46.896312426218174,245.35299999999998,8.197474692845983,3.7473575961343366,146.05966526397626,16.84355817393767,46.896335863018074,245.37900000000002,8.26248054193701,-14.293396080226946,145.05125664872074,16.843321437817867,46.89632679199369,245.58,8.25329658697328,-31.29383731290212,141.98009219851522,16.843098352986452,46.89629916568504,245.467,8.142192294009135,-47.496073935294426,137.82057371520187,16.842885742432646,46.89626174921213,245.5535,8.127679672034969,-67.60742178689638,127.50722778509692,16.842621835362028,46.896168976688074,245.782,8.002942968,-79.71335608385162,120.35941538875916,16.842462977702112,46.896104679358956,245.551,8.963319770065047,-96.95531968057095,106.61332502073532,16.842236723542616,46.89598102797481,245.78599999999997,8.759456462411782,-110.92310056115896,92.08850108182942,16.842053434179693,46.89585037158187,245.8455,8.892351175,-124.01501631086236,73.44198405867286,16.84188163817876,46.89568263897007,245.75099999999998,12.764632515255478,14.788412924006954,12.69423682885107,12.199083984606204,18.139965674864463,9.453942251399539,17.640748101005766,14.828039218242823,18.087245377484887
379.7,8.227133137921719,21.18437194630716,143.33490315476482,16.843786987611,46.89631135273208,245.35299999999998,8.19988657042453,4.567748284828227,146.0438439551289,16.84356893934758,46.8963357206993,245.37900000000002,8.260653022490526,-13.472398936784368,145.1380209051092,16.84333221118585,46.89632757247163,245.58,8.255451443226558,-30.49163138847001,142.16079626183432,16.84310887977049,46.896300791187784,245.77200000000002,8.14685038806461,-46.746128441418115,138.18650075909858,16.842895583439816,46.89626504086701,245.5535,8.117670996721872,-66.90061584006578,127.90394687383291,16.842631110279267,46.89617254532928,245.782,7.999378888,-79.05340268561,120.82567911564043,16.842471637806316,46.896108873581,245.551,8.975440862307511,-96.299709529346,107.22833609973385,16.842245326653444,46.89598656023664,245.78599999999997,8.783078666023604,-110.37461315576894,92.7801730844615,16.84206063159408,46.89585659343828,245.8455,8.894248511,-123.58491056489392,74.21918063154209,16.841887282153905,46.89568963015298,245.75099999999998,12.776417813773234,14.78237242679432,12.696294132782128,12.20475129468065,18.164350373012702,9.459177753801443,17.55174034594865,14.847455873667851,18.085743003447316
379.8,8.228415843974203,21.999451609066,143.21072191718173,16.843797683328052,46.89631023567396,245.35299999999998,8.203041319181754,5.388362908844579,146.02372343712636,16.843579707696033,46.896335539707486,245.37900000000002,8.258620262343953,-12.651196749596169,145.22006300608516,16.843342987244483,46.89632831047197,245.58,8.25776482908436,-29.688399323430463,142.33702785208484,16.84311942001985,46.896302376458905,245.77200000000002,8.15214041097701,-45.958742972866474,138.54696778887364,16.842905915745433,46.896268283406975,245.6196666666667,8.104325677190188,-66.19061796159848,128.2971520274927,16.84264042708198,46.89617608236127,245.782,7.995506542999999,-78.39146109833713,121.28835226222036,16.842480324000128,46.89611303550439,245.861,8.984544434774941,-95.63943252204638,107.83915421107164,16.842253991004142,46.89599205478113,245.5765,8.809911182395219,-109.8210854163616,93.46890841822552,16.842067895149228,46.89586278887823,245.8455,8.896152471,-123.1495280829684,74.99385905591753,16.84189299537195,46.89569659868417,245.75099999999998,12.788017032490131,14.776950426629428,12.698031067711279,12.177386409534149,18.218497899509412,9.465993038008449,17.461640732185703,14.866556749341516,18.08469905260368
379.9,8.23020046143855,22.813813781763578,143.08176266537447,16.843808369629983,46.896309075635756,245.351,8.20693893911765,6.209081256894248,145.9987986381,16.843590477405588,46.896335315499314,245.37900000000002,8.256382261497302,-11.829696396057589,145.29771884194176,16.843353767215742,46.89632900901616,245.5345,8.260236744546678,-28.884046493139444,142.5086279329631,16.843129974976225,46.896303920067815,245.77200000000002,8.158062362746326,-45.17509463755292,138.90637228158505,16.842916199011288,46.89627151638898,245.6858333333333,8.09138184663133,-65.4766135167284,128.68603059781006,16.842649796460048,46.89617958047398,245.782,7.991325933,-77.72715010630411,121.74758303548224,16.84248904128597,46.8961171664623,245.861,8.990630487467337,-94.97554238279595,108.44456385964551,16.842262702767428,46.8959975006744,245.5765,8.839954011526608,-109.26233432353236,94.15497937920308,16.84207522724677,46.8958689603511,245.8455,8.898063056,-122.70874218889027,75.76605477448312,16.841898779495168,46.89570354488246,245.74125,12.799439001414976,14.771894446810874,12.699527641908693,12.155998822347682,18.267377178209,9.47430056141638,17.372391895280767,14.88342479863697,18.084339095338866
