Date,8,10,2019
Vehicle_order,SMART_TARGET,MAZDA_3,TOYOTA_RAV4,AUDI_E_TRON,BMW_I3,MERCEDES_GLE450,JAGUAR_I_PACE,TESLA_MODELX,TESLA_MODEL3,TESLA_MODELS,AUDI_A4,
Number_of_vehicles,11
ACC,1
Distance_setting,L
Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,Speed8,E8,N8,Lon8,Lat8,Alt8,Speed9,E9,N9,Lon9,Lat9,Alt9,Speed10,E10,N10,Lon10,Lat10,Alt10,Speed11,E11,N11,Lon11,Lat11,Alt11,IVS1,IVS2,IVS3,IVS4,IVS5,IVS6,IVS7,IVS8,IVS9,IVS10
322.4,8.117796183324225,-55.19175770160096,133.396386450199,16.842784757388078,46.89622195194146,245.7445,8.149833272948657,-76.6028295257174,123.45485926852386,16.84250379495405,46.89613252407043,245.726,8.093868840379441,-94.8506745036695,108.8774833872342,16.842264341320767,46.8960013949525,245.93099999999998,8.1403400896339,-117.33393883570216,82.05970492909856,16.84196930925869,46.8957601586928,245.71900000000002,8.152269534022796,-128.5447396458907,62.92943115306607,16.841822197805847,46.89558807450244,245.5345,7.942656890827952,-136.5516894244339,40.81637564529336,16.841717128236354,46.89538915904008,245.373,8.653647791460012,-140.5386143296863,15.10338475248044,16.841664810625407,46.89515786077058,245.166,9.581280505198377,-141.65804796976656,-11.853166150945222,16.84165012108521,46.89491537619921,244.657,9.193213956518699,-135.11349288976072,-43.66119110846302,16.841736000677788,46.8946292507477,244.835,8.514855604739047,-120.49292304303266,-73.2522035787973,16.84192785613111,46.89436306817853,244.34799999999998,8.525334187,-96.64183970126456,-102.35334884625952,16.842240837119867,46.89410129215378,243.98,19.54695198308696,20.075091353279294,30.41419373045197,17.644609366406282,19.056431310796228,21.41557089615751,22.569675206306428,27.151198131213192,28.466325545236863,32.793713544379784
322.5,8.117214836387323,-54.44273058464095,133.71303278383377,16.84279458634403,46.896224800297354,245.7445,8.151744258243099,-75.91456722877842,123.89243415976988,16.84251282653602,46.89613646022534,245.726,8.093557867156562,-94.25510952093843,109.425028330442,16.84227215650109,46.896006320330436,245.93099999999998,8.136899353300258,-116.87591617422554,82.73128164528245,16.841975319567887,46.895766199784354,245.71900000000002,8.145537453772034,-128.1999018860235,63.6676219377625,16.841826722869193,46.89559471481324,245.5345,7.941254437372558,-136.35008289559042,41.582966079820906,16.84171977377701,46.89539605481667,245.373,8.630071872549241,-140.43459074080099,15.971439101615156,16.84166617565379,46.895165669254226,245.166,9.572978851346695,-141.73508052525378,-10.898917166677169,16.84164911024117,46.894923960036834,245.28400000000002,9.18456467806755,-135.4076119475207,-42.79041495683228,16.84173214116029,46.89463708371501,244.835,8.559280435613957,-120.94931968944563,-72.52632863459841,16.84192186715897,46.8943695977036,244.34799999999998,8.530854657999999,-97.26269215250143,-101.76966745618674,16.842232690109885,46.894106542592965,243.98,19.551525844298496,20.07932098653413,30.408000818305183,17.644752428341594,19.078935301881344,21.330498896321696,22.491699623878564,27.190018493834753,28.525015835257047,32.80006966446763
322.6,8.11667035589327,-53.69197139458797,134.02499572058193,16.842804438028764,46.89622760652428,245.6,8.153772264328058,-75.22376054814178,124.32603137593316,16.84252189150614,46.896140360599524,245.726,8.093181446581594,-93.65628793929555,109.96861724262672,16.842280014415472,46.896011210122346,245.93099999999998,8.13354700256694,-116.41388802367815,83.4000917687033,16.84198138243829,46.89577221598935,245.71900000000002,8.139705307211068,-127.8511291492881,64.40339032883271,16.841831299568476,46.89560133333367,245.782,7.940199704261055,-136.14521123949922,42.34733406008385,16.84172246216364,46.895402930601435,245.5545,8.605825884711766,-140.3254565712502,16.835649949641475,16.841667607744725,46.89517344316409,245.166,9.563126684434714,-141.80483464736398,-9.946249783266444,16.841648194906895,46.89493252964735,245.28400000000002,9.177470322412027,-135.69601784875604,-41.916499206005646,16.841728356612524,46.894644944924224,244.835,8.605233784998108,-121.40313342309288,-71.79543578636789,16.841915912080573,46.89437617236664,244.34799999999998,8.536278969,-97.88037278026157,-101.18138765031965,16.842224584721514,46.8941118343967,243.98,19.55584391249649,20.083860041011977,30.401396788231267,17.645414843517656,19.102371283009862,21.24721476849217,22.412618311060648,27.225523217568067,28.5819857555236,32.80837593406818
322.7,8.116368523219764,-52.9394744062036,134.33287108262948,16.842814312517405,46.896230375981894,245.6,8.155802169327975,-74.5304402049173,124.75598585555569,16.842530989461295,46.896144228205884,245.726,8.092835888848251,-93.05417105377785,110.50900607818242,16.842287915571802,46.89601607112832,245.93099999999998,8.130932273499981,-115.94803736217987,84.06614813960184,16.841987495468818,46.89577820742328,245.71900000000002,8.135023694611009,-127.49814683028204,65.13664365258448,16.841835931507145,46.895607929230096,245.782,7.937362172874737,-135.93722387458564,43.109711228530124,16.841725191435522,46.8954097884781,245.5545,8.581568923022635,-140.2113306750326,17.695521079261013,16.841669105338582,46.89518117803653,245.166,9.55030956154944,-141.86742660282624,-8.994810371411614,16.841647373556693,46.89494108821179,245.28400000000002,9.17580303708034,-135.9786052952062,-41.0388578615317,16.84172464841625,46.894652839646575,244.757,8.646460591358869,-121.85436146061649,-71.05966588522341,16.841909990932454,46.89438279090065,244.34799999999998,8.542507763,-98.49444385779512,-100.58872717468121,16.842216526698728,46.89411716560624,243.98,19.560050138908263,20.088388523553732,30.39509230504261,17.64645249266073,19.126598308868765,21.166409147829217,22.33155202384389,27.25753192879493,28.637880741157524,32.81895829325564
322.8,8.116309338366806,-52.185257700980536,134.636501166193,16.842824209572676,46.8962331072516,245.6,8.15783397324285,-73.83445310846506,125.18205372046108,16.842540122410373,46.89614806085064,245.726,8.092521193956534,-92.44888042568329,111.045653378217,16.84229585837492,46.896020898477744,245.93099999999998,8.12905516609938,-115.47819446605978,84.72951233888067,16.841993660886637,46.89578417464007,245.71900000000002,8.131492615971865,-127.14121373421396,65.86768524839805,16.84184061528908,46.89561450523119,245.782,7.932741843213604,-135.7257478412849,43.87009130429468,16.841727966486744,46.89541662839012,245.5545,8.557300987481867,-140.09051548430364,18.554726434828027,16.841670690711346,46.89518890692006,245.166,9.534527482690883,-141.92296235887198,-8.04526873111091,16.841646644800033,46.89494962970504,245.28400000000002,9.179562822072484,-136.25524167157826,-40.15773228699696,16.84172101831168,46.89466076571094,244.757,8.682960854696216,-122.3027199100012,-70.31911137061395,16.84190410743992,46.89438945247411,244.34799999999998,8.54954104,-99.10505609447516,-99.99180939710205,16.842208514063877,46.894122535111855,243.98,19.564023270600774,20.093302267803573,30.388440543088304,17.64788132501341,19.151694783512987,21.084206333919102,22.252928937522544,27.285668038007067,28.692669034086126,32.83156389256834
322.9,8.116492801334394,-51.4293209762161,134.93587794580898,16.842834129198554,46.89623580026118,245.6,8.159867676072674,-73.1361678488853,125.60453421842188,16.842549285516633,46.896151861225654,246.0655,8.092237361906445,-91.84024331999531,111.57878470533008,16.842303845091518,46.896025694199636,245.737,8.127915680365136,-115.00469040788836,85.39020689974942,16.84199987434731,46.89579011784245,245.391,8.129112071293642,-126.78014646229748,66.59629606452684,16.841845353320902,46.89562105936646,245.782,7.9263387152776605,-135.51109437784518,44.62822732572886,16.841730783233153,46.895423448116006,245.5545,8.533022078089473,-139.96553092670513,19.41044217887197,16.84167233079577,46.89519660441319,245.166,9.515780447859047,-141.971745671757,-7.097770394794938,16.841646004650936,46.89495815281799,245.26,9.188749677388458,-136.52611741894938,-39.272949571282545,16.841717463799792,46.89466872467269,244.757,8.714734575010132,-122.74827977463569,-69.57326252518007,16.841898260671243,46.89439616167211,244.6835,8.557378801,-99.71233260381621,-99.39069006401563,16.842200545201433,46.894127942412084,244.022,19.567979547468873,20.098208306597968,30.381929066132273,17.649637852250933,19.177875887517683,21.003496013726686,22.173912877288586,27.309635105337144,28.74613015545115,32.84660473690702
323.0,8.116918912122525,-50.671687514834225,135.2309830511559,16.842844071089512,46.89623845484542,245.6,8.161903277817459,-72.43544620399848,126.02291217520909,16.842558480593855,46.896155624696725,245.91299999999998,8.09198439269798,-91.2283047050843,112.10836236358801,16.842311875131497,46.89603045795492,245.737,8.127513816297249,-114.5275079775701,86.04821651296707,16.84200613607667,46.89579603689269,245.391,8.127882060576331,-126.41504946024963,67.32260959417286,16.84185014423203,46.89562759283678,245.459,7.9181527890669,-135.29284652128763,45.38413865739575,16.841733647146246,46.89543024782997,245.5545,8.508732194845429,-139.83555185429358,20.26311446115186,16.841674036419704,46.8952042745292,245.34799999999998,9.49406845705392,-142.01386605658183,-6.1524521486672805,16.841645451934752,46.89496665632018,245.26,9.203363603028267,-136.79103963593172,-38.38487141682028,16.8417139874119,46.89467671327818,244.757,8.741781752300652,-123.19074077497518,-68.82251093081581,16.841892454566786,46.89440291497224,244.46200000000002,8.566021046,-100.31637232922442,-98.78535608545236,16.842192618813026,46.894133387624684,244.064,19.57196998852342,20.102958694905478,30.375505436472398,17.651656572038256,19.205066675810468,20.92377499679352,22.095120669562696,27.329696894746018,28.798367668160964,32.86351968041773
323.1,8.117587670731202,-49.91238207428454,135.52180379898618,16.84285403492068,46.896241070890206,245.5535,8.163940778477198,-71.7324287429977,126.4377390739362,16.84256770579746,46.89615935622466,245.91299999999998,8.091762286331145,-90.61312603482644,112.63408656915706,16.842319947688438,46.89603518704689,245.737,8.12784957389572,-114.0465535570854,86.70339492766648,16.842012447303205,46.89580193047521,245.763,8.127802583819937,-126.04587699213648,68.0465022297251,16.841854988622636,46.89563410453021,245.459,7.908184064581327,-135.07112688661275,46.138108442382034,16.841736556617047,46.89543703007895,245.5545,8.484431337749758,-139.70081562213892,21.113689864634818,16.8416758044685,46.895211925782995,245.34799999999998,9.46939151027552,-142.04940640026624,-5.209652063027389,16.841644985563825,46.89497513717054,245.26,9.223404598991904,-137.04999134735772,-37.493369137406155,16.84171058937075,46.894684732685,244.757,8.764102386567746,-123.63008605445114,-68.06680629053606,16.841886689347735,46.89440971282693,244.46200000000002,8.575467774,-100.91725314156936,-98.17572374703391,16.84218473387681,46.894138871502676,244.106,19.57588195745445,20.107990034933227,30.36895703730985,17.653942524409082,19.232960072836367,20.844397175761394,22.01779664297578,27.345400357082664,28.849484751420746,32.882228663127826
323.2,8.118499077160426,-49.15141816453434,135.80831269558408,16.84286402051477,46.896243648148214,245.5535,8.165980178051889,-71.02718572630323,126.8486412334855,16.842576960205463,46.896163052448046,245.91299999999998,8.091571042805933,-89.99460933046538,113.15599561174669,16.842328064048058,46.89603988182001,245.737,8.128922953160545,-113.56181413265423,87.35583294768429,16.842018808197682,46.89580779940682,245.763,8.128873641024454,-125.67257984748751,68.76801520067593,16.841859887138472,46.895640594817635,245.459,7.896432541820934,-134.84583130782335,46.890387625801154,16.841739513012442,46.895443797120336,245.5545,8.460119506802432,-139.56235171576634,21.960069767165518,16.841677621432947,46.89521953929663,245.34799999999998,9.441749607523818,-142.07829258876248,-4.269482732293929,16.841644606510698,46.89498359435626,245.26,9.248872665279388,-137.3029223716886,-36.59833979031091,16.84170727033484,46.89469278381915,244.757,8.78169647781144,-124.06595817754751,-67.30600334578762,16.841880969704476,46.894416556542815,244.46200000000002,8.585718986,-101.51463697884012,-97.56192323122927,16.842176894828945,46.894144392875035,244.148,19.579906301119703,20.112909663831466,30.36230756012597,17.65651662823627,19.2613520274044,20.767870117961788,21.93983161899646,27.356519572543654,28.899596885097974,32.902945330953045
323.3,8.119653131410196,-48.38880425967764,136.09051439817006,16.842874027760587,46.896246186661365,245.5535,8.168021476541536,-70.31971007377966,127.25588258993713,16.842586243910787,46.8961667157411,245.91299999999998,8.09141066212235,-89.37291832906513,113.67385636929319,16.842336222061743,46.89604454017724,245.737,8.130733954091731,-113.0734305826914,88.00566090021174,16.842025216911463,46.89581364485986,245.763,8.131095232189889,-125.29525203707763,69.48722862871902,16.8418648385459,46.89564706441979,245.459,7.8828982207857266,-134.6169013266334,47.640771898115005,16.841742517099544,46.89545054711626,245.758,8.43579670200347,-139.4193667155666,22.80378383903437,16.841679497724517,46.895227128830086,245.34799999999998,9.41114274879883,-142.10068524410127,-3.33230393178302,16.84164431266763,46.894992024641,245.26,9.279767801890703,-137.54974937993646,-35.700222178858745,16.84170403139764,46.89470086273343,244.40400000000002,8.794564026031718,-124.49835794859042,-66.54023943747525,16.84187529562645,46.8944234448845,244.46200000000002,8.596774682000001,-102.10868129334736,-96.94404208708687,16.84216909960328,46.89414995095421,244.19,19.58393375190727,20.118134457074397,30.355281322884014,17.659393120178017,19.290455459753385,20.692348202878534,21.863157657899322,27.363158956594425,28.948421022894763,32.925543955469514
323.4,8.120738304999147,-47.62455631023696,136.36836393666516,16.84288405644882,46.89624868602512,245.5535,8.169765171390985,-69.61013719285427,127.65944918972569,16.842595555136555,46.89617034597832,245.91299999999998,8.0913464224312,-88.74805974829466,114.18789184499127,16.842344421641346,46.89604916412458,245.737,8.132688999700143,-112.58139554090124,88.65236731146422,16.842031673541193,46.895819462233426,245.763,8.133773707901133,-124.91369261149505,70.20426280313882,16.84186984548184,46.895653514418726,245.75099999999998,7.868663016922742,-134.38411687913654,48.38923601097148,16.841745571766094,46.895457279839604,245.758,8.411944565919901,-139.27212544284413,23.643723955689424,16.841681429868164,46.89523468441536,245.34799999999998,9.377833022339004,-142.11678372949646,-2.398306635512914,16.841644101418527,46.895000426306886,245.3045,9.311432644059284,-137.79056509804184,-34.79897147599906,16.841700871342372,46.89470896983108,244.40400000000002,8.807421309879173,-124.92729996582226,-65.7691913372434,16.841869666922094,46.89443038075952,244.46200000000002,8.608142487,-102.69950980900785,-96.32209836446847,16.842161346576287,46.89415554557785,244.1875,19.588070124420113,20.123406733475854,30.348416348080587,17.661936190826843,19.320402655371392,20.618979149205877,21.78682643103761,27.365087856552034,28.995757166196316,32.95024497348106
323.5,8.12144306944591,-46.85871037499432,136.6415914917909,16.8428941061063,46.89625114381235,245.8645,8.170911760045076,-68.89837460387886,128.0589793864536,16.842604895096322,46.89617393990651,245.782,8.091443601883299,-88.11985066535877,114.69814572581707,16.84235266518723,46.89605375405503,245.862,8.134194512996652,-112.086059338845,89.29651698325684,16.84203817348973,46.895825256608155,245.763,8.136215418743081,-124.52821930642887,70.91915993793248,16.84187490377686,46.89565994519416,245.75099999999998,7.854808845679003,-134.14738684131078,49.13602030641755,16.841748678207857,46.895463997452346,245.758,8.389044741118719,-139.11900900192694,24.484362275818768,16.84168343910751,46.89524224628125,245.34799999999998,9.342082516382725,-142.12693975469588,-1.4675047530128909,16.841643968148155,46.89500879922879,245.3045,9.339209827018603,-138.02521449910128,-33.89470475463086,16.841697792203345,46.894717104058984,245.019,8.82498460800441,-125.35262977197488,-64.99316093107748,16.841864085618244,46.89443736145231,244.46200000000002,8.61933003,-103.28721534918772,-95.6960391225213,16.8421536345299,46.89416117722217,244.185,19.59223649542842,20.12840709600656,30.341702133655595,17.664560709785608,19.35085211959998,20.543307133864406,21.71549219165845,27.362459896389783,29.04180043563323,32.97662937777916
