Date,8,10,2019
Vehicle_order,SMART_TARGET,MAZDA_3,TOYOTA_RAV4,AUDI_E_TRON,BMW_I3,MERCEDES_GLE450,JAGUAR_I_PACE,TESLA_MODELS,
Number_of_vehicles,8
ACC,1
Distance_setting,S
Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,Speed8,E8,N8,Lon8,Lat8,Alt8,IVS1,IVS2,IVS3,IVS4,IVS5,IVS6,IVS7
497.1,8.201509808130336,67.65729089642778,128.27383374193795,16.844396819035218,46.896175872604296,244.77599999999998,8.116813219875455,51.31542643471642,137.25443006556773,16.844182376243502,46.89625665653167,245.237,8.019369527929097,33.99350585575248,142.26175624603462,16.843955072864766,46.89630169936177,245.57299999999998,8.050045339598066,17.098394976326986,144.67221961003156,16.843733370209485,46.896323382409356,245.372,8.134840111254192,0.5236835281199487,147.93496291898063,16.843515871930553,46.89635273204372,245.435,8.224085616435215,-20.084019951877192,144.84254044797763,16.843245451534187,46.89632491451096,245.64700000000002,8.391884601000001,-35.48786546092457,141.23049462957496,16.843043317705337,46.89629242276582,245.59,8.905076208411746,-54.53820829869733,134.45360979230162,16.842793333457156,46.896231462073146,245.7445,14.664214214497669,14.750644757619305,12.484814370724735,12.364236135101596,16.376824223166835,11.21699256815314,15.809725840887833
497.2,8.201121585055441,68.38281062605238,127.8890319654381,16.844406339520265,46.896172411163924,244.86,8.122911368315684,52.08101480284884,136.97941758883806,16.844192422521104,46.89625418268838,245.237,8.020052981388053,34.77469109326023,142.08205468893053,16.84396532380912,46.89630008287696,245.005,8.04392331560364,17.89653342580422,144.58003717763677,16.843743843618913,46.89632255319282,245.372,8.134832183549769,1.366720351309717,147.97397154761128,16.843526934509757,46.89635308294138,245.435,8.2133882943915,-19.26971758464297,144.94962048793292,16.843256137051338,46.89632587773722,245.61900000000003,8.381516674,-34.677870339590264,141.45825266849948,16.843053946701527,46.89629447153722,245.59,8.87357606291622,-53.72225550630355,134.80179073839903,16.84280404063167,46.89623459409504,245.6,14.682332090125096,14.762384440176055,12.480624801069286,12.346081286491358,16.39526156006858,11.194079823981099,15.764059693766296
497.3,8.200731046820803,69.1060289556857,127.49992549793984,16.844415829805662,46.896168911001176,244.86,8.129706509017781,52.845773397929115,136.7001976254487,16.844202457910182,46.89625167099712,245.364,8.020823885311312,35.5546352249701,141.89768477189824,16.84397555846731,46.89629842439846,245.005,8.038512790237135,18.693564133105145,144.4840250083601,16.843754302492215,46.89632168952632,245.35299999999998,8.133893904698576,2.1646229818350946,148.0049191482364,16.843537404824698,46.89635336132697,245.435,8.201011059016121,-18.454512652244002,145.0530356356266,16.84326683441221,46.89632680799636,245.61900000000003,8.37120279,-33.867475444560085,141.68117525934144,16.843064580943665,46.8962964768119,245.59,8.841986302414096,-52.90714925788485,135.14369329388327,16.842814736697587,46.896237669640385,245.6,14.699930512969615,14.774894349412456,12.476895389942305,12.371221031133599,16.367748897021862,11.172799388404636,15.720659491691528
497.4,8.200338193426424,69.82692528964323,127.10652209550268,16.844425289621142,46.89616537218586,244.86,8.137198641981747,53.60968086029753,136.4169493599973,16.844212482130438,46.896249123069744,244.89,8.021682239698865,36.33373052935959,141.70830556499402,16.843985781986934,46.89629672085945,245.005,8.033813763498554,19.48939072503606,144.38366211570332,16.843764745564762,46.89632078672339,245.35299999999998,8.132025274700615,3.0050495006584264,148.02703003790984,16.843548433150712,46.89635356022296,245.4035,8.186953910309093,-17.64067828704552,145.1523673226989,16.843277513788095,46.8963277015232,245.61900000000003,8.360942951,-33.05756180491992,141.89884600275576,16.843075208870626,46.89629843484418,245.467,8.810306926905387,-52.092961356235286,135.47934520206346,16.842825420712682,46.89624068895874,245.6,14.717108484921976,14.787616765092595,12.474094230617428,12.353609386191973,16.38328345066172,11.15176914984094,15.678604680256404
497.5,8.199943024872299,70.54547536787784,126.70895955147049,16.84443471864836,46.896161795957454,244.86,8.145387767207588,54.37288484803925,136.12935325358808,16.8442224971195,46.896246536031846,244.89,8.02262804455072,37.11164886399582,141.51411068649475,16.84399599006202,46.896294974001634,245.005,8.029826235387889,20.28425773099965,144.27946473392032,16.843775176045337,46.896319849427776,245.35299999999998,8.129226293555881,3.82144173009513,148.03977232025096,16.84355914609165,46.896353674844704,245.4035,8.172488144561637,-16.827772208865127,145.24779906393596,16.843288180982725,46.89632855996851,245.61900000000003,8.350737155,-32.24630263513983,142.1120414611218,16.843085854454035,46.89630035261954,245.467,8.778537936390057,-51.279783805433205,135.80878521947648,16.842836091469653,46.896243652398745,245.6,14.733503302569046,14.801142994203634,12.471718266320098,12.358246435539694,16.375495662421425,11.129488160095972,15.639939265394045
497.6,8.199545541158432,71.26167174241671,126.30708975479223,16.844444116789575,46.89615818098365,244.86,8.154273884695293,55.13499698885132,135.83762284779974,16.844232497781018,46.89624391180434,244.89,8.023661299866871,37.888250791598395,141.31510226870998,16.84400618086282,46.89629318384417,245.1045,8.026550205905147,21.07804490076445,144.17092318022338,16.843785592355975,46.896318873054625,245.35299999999998,8.125496961264378,4.618773720167703,148.04285826175112,16.843569608918475,46.89635370260393,245.4035,8.158885058065016,-16.014429374970685,145.3395084660156,16.843298853908593,46.896329384929956,245.61900000000003,8.340585403,-31.43356806945953,142.32043873950488,16.843096519398028,46.89630222723344,245.467,8.746679330868142,-50.46767276362281,136.13184595226323,16.84284674823158,46.896246558454635,245.6,14.749637384292335,14.815161585275366,12.469679213870544,12.380002826270205,16.34793088262276,11.107245774586929,15.604780781055222
497.7,8.199145742284824,71.9753951646349,125.90077297989409,16.84445348247998,46.896154526007564,244.979,8.163856994444874,55.896003258374,135.5416898784292,16.844242483930973,46.89624124977316,244.89,8.024782005647321,38.663935925049174,141.1113076240043,16.844016359633173,46.896291350632744,245.1045,8.023985675050326,21.87082738269012,144.0587812820506,16.843795995482807,46.89631786429501,245.35299999999998,8.120837277826103,5.373707770274687,148.03577131449023,16.84357951538696,46.896353638854116,245.4035,8.146144650819213,-15.201145752847328,145.427418111891,16.843309526057464,46.896330175711114,245.58,8.330487695,-30.622067690475106,142.52295415920406,16.843107168146652,46.89630404893774,245.467,8.714731110339606,-49.656505506934565,136.44887920059628,16.842857392608874,46.89624941029096,245.5535,14.765470224186634,14.82929622661714,12.468428815139436,12.441160475910538,16.277915698281593,11.087379639269376,15.569986103893877
497.8,8.198863211521449,72.68671990933942,125.49017856444752,16.844462816694225,46.896150832552436,244.979,8.173281763858906,56.65605688148003,135.2414206972126,16.844252457580012,46.896238548736065,244.9955,8.026082182042343,39.438587499557606,140.90299607109768,16.84402652484086,46.89628947678998,245.1045,8.02163134308479,22.66266769652734,143.9422472500676,16.843806386246232,46.89631681602645,245.351,8.115372489628701,6.209859026685161,148.01878549638406,16.84359048761171,46.896353486060114,245.37900000000002,8.134266922824237,-14.387786189309535,145.51154136174162,16.84332019920286,46.896330932432186,245.58,8.320105577,-29.81074319697164,142.72006292039708,16.84311781458726,46.896305822007065,245.493,8.683079435952381,-48.84618703524036,136.75994000463268,16.84286802584817,46.89625220840286,245.8645,14.780792321186812,14.843920557220855,12.467620502214036,12.421752238931123,16.288066714829565,11.068862873973243,15.536599452161308
497.9,8.19881753213828,73.39563359849974,125.07534534989843,16.844472119269884,46.89614710096768,244.782,8.181692860339965,57.41477365811125,134.93670526363238,16.844262413686554,46.89623580770323,244.9955,8.027653849202208,40.2118616667408,140.6899534190951,16.8440366719738,46.896287560389176,245.1045,8.018985910269919,23.453617058367797,143.82178276708618,16.843816765318316,46.89631573240197,245.351,8.10922784305981,7.0342017429882135,147.99265262504602,16.843601304881293,46.896353250984866,245.37900000000002,8.123251874080093,-13.573567781095893,145.59164268029025,16.843330883618275,46.89633165297445,245.58,8.309100595,-29.00071176018465,142.9122681014992,16.843128444059992,46.89630755096679,245.493,8.652110468854389,-48.03694410879837,137.06530744706347,16.84287864497383,46.896254955300776,245.8645,14.795853390386574,14.85895914763976,12.466992432028592,12.41231844427685,16.28555452215501,11.053410910676334,15.503832893173374
498.0,8.199008704135318,74.10215376351988,124.65632188012543,16.844481390437018,46.89614333168998,244.782,8.189090283888056,58.1724391119184,134.62745692822838,16.844272355997322,46.896233025895185,244.9955,8.029497007126919,40.98394829865582,140.47199227482753,16.84404680352355,46.896285599744616,245.1045,8.016049376605702,24.24371661796856,143.69712913351472,16.843827133239046,46.89631461109447,245.351,8.10240333811943,7.860558245640902,147.95802710738977,16.843612148576383,46.89635293951498,245.37900000000002,8.113099504586765,-12.760454150163872,145.66761950186046,16.843341553536472,46.89633233641526,245.58,8.297472749,-28.188679090281173,143.09915331877963,16.843139099793493,46.89630923207139,245.493,8.621824209045595,-47.228714979835495,137.36471404183902,16.842889250796148,46.896257648578555,245.8645,14.810360062146902,14.874464683126655,12.46669172804378,12.399615849260984,16.28620775075596,11.03588056629756,15.47472822109992
498.1,8.199436727512568,74.80628481007692,124.23315693705216,16.84449063025342,46.89613952515812,244.782,8.195474034503174,58.928657796046025,134.31361234582752,16.84428227932316,46.89623020274213,244.9955,8.03161165581647,41.75492600400174,140.249156924261,16.844056920521638,46.89628359525471,245.149,8.012821742092145,25.03285033894551,143.56855541723888,16.843837488485757,46.8963134545243,245.351,8.094898974807563,8.649166081344099,147.91580728218602,16.84362249692227,46.89635255973137,245.37900000000002,8.103809814344272,-11.948922482326534,145.73963551937175,16.84335220269568,46.896332984227115,245.58,8.28522204,-27.376957179141716,143.28157238310388,16.843149751449133,46.89631087300122,245.493,8.592220656526036,-46.42152420059696,137.6580425091659,16.842899842992928,46.896260287181256,245.752,14.824596034686234,14.890016939272435,12.466966138713243,12.42206584176025,16.251110693092304,11.017942074712868,15.4473735218006
