Date,8,10,2019
Vehicle_order,SMART_TARGET,MERCEDES_GLE450,BMW_I3,TESLA_MODELX,TESLA_MODEL3,TESLA_MODELS,AUDI_E_TRON,TOYOTA_RAV4,MAZDA_3,AUDI_A4,
Number_of_vehicles,10
ACC,1
Distance_setting,S
Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,Speed7,E7,N7,Lon7,Lat7,Alt7,Speed8,E8,N8,Lon8,Lat8,Alt8,Speed9,E9,N9,Lon9,Lat9,Alt9,Speed10,E10,N10,Lon10,Lat10,Alt10,IVS1,IVS2,IVS3,IVS4,IVS5,IVS6,IVS7,IVS8,IVS9
303.7,8.14709084329012,-152.58912294104582,-550.2208849717096,16.841506680277774,46.890072550942755,243.6395,8.592088056364299,-152.20923425957568,-532.819600543116,16.841511665289712,46.890229082207135,243.5795,8.584447957800982,-153.60905713184624,-512.5692721104821,16.84149329639886,46.89041124172107,243.52900000000002,8.118071501545854,-151.83622397776924,-497.82208976916303,16.841516560041253,46.890543898313595,242.929,7.6504772846995746,-153.55509117906834,-475.4901015420589,16.84149400455609,46.8907447831602,243.39,5.5264787089299166,-150.95480113339934,-445.0674769075399,16.841528126333202,46.89101844640151,242.795,4.5753256371881434,-143.762410879755,-433.84885586743013,16.841622507011046,46.89111936222432,242.84900000000002,4.7318137526592485,-137.89865916204946,-420.78447895124003,16.841699452900006,46.89123688133304,243.0945,6.563517182000001,-137.66421084197322,-402.66701939423433,16.84170252940039,46.89139985486891,242.952,6.597566182737952,-136.54255372285573,-376.5918720517717,16.84171724811774,46.89163441087533,243.233,13.345858945087711,16.860913259131685,10.788040982637293,17.41312580156728,25.993979623807235,8.493461372188374,9.490818285536657,13.0875361984444,21.621644346502872
303.8,8.147410683962521,-152.57034655034641,-551.0341244879291,16.841506926667144,46.89006523553967,243.6395,8.595219859171314,-152.19121274930762,-533.6775675542826,16.841511901773313,46.890221364462974,243.5795,8.6024077737595,-153.60983097595732,-513.5673680688105,16.841493286244248,46.890402263463,243.52900000000002,8.134071296859911,-151.8161621108767,-498.6353402864614,16.841516823299013,46.89053658281156,242.929,7.666517042898412,-153.52193839339063,-476.2584234996718,16.84149443959678,46.89073787180789,243.39,5.554659903764597,-151.17086517394225,-445.52210767765416,16.84152529107679,46.891014356822396,242.795,4.6177450850347626,-144.07208364150438,-434.2055166380865,16.84161844339323,46.89111615392313,242.84900000000002,4.737798994618177,-137.99978751490923,-421.2475926054692,16.841698125863775,46.89123271544713,242.79,6.518218383,-137.6612759053081,-403.3541603305389,16.841702567913497,46.891393673771184,242.952,6.591465947078531,-136.52612316747962,-377.2484156738436,16.84171746372436,46.89162850501226,243.233,13.301125630288134,16.7224340896229,10.974051990605972,17.456923311138524,26.28653437231309,8.526063789864052,9.481005093251332,12.865193774397385,21.652796220053748
303.9,8.147352593437121,-152.5517171025934,-551.8473465769584,16.84150717112828,46.89005792029335,243.6395,8.595746501565108,-152.17298576557278,-534.5348046771462,16.8415121409532,46.89021365328446,243.5795,8.619889813712723,-153.60575210373932,-514.4373861684875,16.841493339768416,46.890394437314676,243.52900000000002,8.15066480876742,-151.7953701184535,-499.4527337997792,16.841517096137704,46.89052923004168,242.929,7.685892971517098,-153.48921536328862,-477.02855494204465,16.841494868998087,46.89073094417854,243.39,5.572369000997199,-151.37678224166268,-445.98274083510057,16.841522588971962,46.8910102132495,242.795,4.664244824143668,-144.38529323832532,-434.56561583106696,16.841614333364014,46.89111291469202,242.84900000000002,4.750491017622148,-138.10886470637234,-421.7095982812608,16.841696694520515,46.8912285595279,242.79,6.476572449,-137.65086903206787,-404.03038507195913,16.841702704475576,46.891387590868845,242.952,6.585581063634312,-136.50970426729083,-377.9046067066769,16.841717679178036,46.89162260232085,243.233,13.25711231341116,16.71068595307962,11.02829778218231,17.503147130641615,26.578029569323732,8.55499199240084,9.477166985032806,12.653704376070616,21.6730726937562
304.0,8.14691657171392,-152.53321609893422,-552.6605557546709,16.841507413903933,46.89005060516318,243.6395,8.593667983545682,-152.15515335062832,-535.390645422866,16.84151237495544,46.89020595466689,243.6025,8.636894077660639,-153.59628225221488,-515.2991079920173,16.841493464034613,46.89038668579453,243.583,8.167852037268375,-151.774109819368,-500.2693841639244,16.841517375121654,46.89052188395669,242.929,7.7086050705556115,-153.4572583185314,-477.8004628670463,16.841495288347904,46.890724000569065,243.39,5.579606000627699,-151.57296461264988,-446.44932027427615,16.841520014608708,46.891006016187504,242.795,4.714824854514827,-144.70118621349155,-434.92929773482615,16.841610188122722,46.891109643233044,242.84900000000002,4.769889821671158,-138.22594281613618,-422.170542263608,16.84169515818684,46.89122441315901,242.79,6.438579377999999,-137.63426438237698,-404.6972949824594,16.841702922366714,46.891381591757,242.952,6.579911532405298,-136.49337780678522,-378.56035690580177,16.841717893418693,46.89161670359489,243.233,13.214476322113885,16.705416334997945,11.074459356378059,17.546961140414464,26.868148173437014,8.581132042086875,9.478700346715373,12.451821877431273,21.684209646021944
304.1,8.146102618792922,-152.514827389771,-553.473783026072,16.841507655206033,46.890043289870256,243.65400000000002,8.588984305113035,-152.14634347900568,-536.2570671005616,16.841512490561186,46.89019816086976,243.6025,8.653420565603247,-153.58128107545357,-516.1617776085272,16.841493660884506,46.89037892574864,243.583,8.185632982362769,-151.75229479895816,-501.0850684513418,16.84151766138482,46.89051454656196,242.929,7.73465334001395,-153.42595465783776,-478.5743445406237,16.841495699123822,46.89071703920497,243.39,5.576370902656107,-151.7593530182931,-446.92320290842105,16.841517568764775,46.89100175343046,242.795,4.76948517614821,-145.01926294060448,-435.2972468613466,16.84160601422558,46.89110633338874,242.84900000000002,4.795995406765192,-138.35122827809886,-422.63052835705855,16.841693514153853,46.8912202754067,242.79,6.404239171,-137.6125001868449,-405.35535812599886,16.84170320796294,46.891375672225244,242.952,6.574457353391491,-136.4771665415488,-379.21570017736497,16.841718106147727,46.891610808529435,243.233,13.161087068175151,16.70871685889576,11.121923267684519,17.58794165689026,27.15541989399929,8.605688971036631,9.485472147460099,12.259517687504186,21.686685387310924
304.2,8.14518782064671,-152.49651620858566,-554.2869736240809,16.841507895490782,46.89003597490721,243.65400000000002,8.582671479314222,-152.13409707447116,-537.1210797848124,16.841512651262136,46.890190388742454,243.6025,8.669787990310247,-153.5606743313659,-517.145290537831,16.841493931292316,46.89037007867054,243.583,8.204059346084803,-151.73008629912871,-501.9044910250034,16.841517952811348,46.890507175539895,242.929,7.762327302027797,-153.3948608681529,-479.3503681257711,16.84149610714575,46.89071005857354,243.39,5.571248694770388,-151.93584140194784,-447.4044228190983,16.841515252831865,46.89099742467178,242.762,4.826675007827635,-145.33876178986299,-435.67039405449435,16.84160182166693,46.89110297678583,242.84900000000002,4.824848061031578,-138.48447781352587,-423.0895051746812,16.841691765613934,46.891216146733214,242.79,6.3712320789999985,-137.58681402810114,-406.0049541936517,16.841703545024334,46.89136982885808,242.952,6.569494845925328,-136.46105714611008,-379.87075788410067,16.84171831753999,46.89160491603274,243.233,13.110147566350177,16.588924647262655,11.285023015208518,17.63056561659252,27.439676654393626,8.628634183146634,9.497745584888989,12.076677214507484,21.68081499727601
304.3,8.14444926324788,-152.47846195252785,-555.1001997336921,16.841508132404087,46.89002865962472,243.65400000000002,8.57570551919631,-152.11903813391208,-537.9810917729549,16.84151284887002,46.89018265260295,243.6025,8.686315064551321,-153.5344397605784,-518.1084328827202,16.841494275550133,46.890361414833706,243.583,8.223182830468637,-151.70737136950902,-502.7283185908554,16.841518250883382,46.890499764893214,242.953,7.7899164787327875,-153.36414640467538,-480.12879081838224,16.84149651019005,46.89070305636122,243.39,5.572824364658519,-152.10250636476232,-447.89421892626143,16.841513065804794,46.8909930187669,242.762,4.884843568336795,-145.65908219036538,-436.0485916405275,16.84159761832764,46.89109957475269,242.833,4.852488072597593,-138.62589294564492,-423.54769632185037,16.841689909922636,46.891212025127146,242.79,6.337238352999999,-137.558597457626,-406.6460869969528,16.84170391529054,46.89136406162125,242.952,6.56530032933926,-136.44504849914344,-380.5257379285252,16.8417185276102,46.89159902423464,243.17066666666668,13.063309004080464,16.485260557709104,11.422936937502104,17.675261268382418,27.719683221404228,8.65192925119813,9.514423402177364,11.90383412355599,21.666457777690844
304.4,8.14388694659643,-152.46058182964242,-555.9134735799595,16.841508367032358,46.89002134391283,243.65400000000002,8.568086424759287,-152.10161134254773,-538.8368403194316,16.841513077549546,46.89017495481474,243.6025,8.703001788326484,-153.502616377038,-519.0662502842566,16.841494693146007,46.89035279889679,243.606,8.243003435514293,-151.68442668998824,-503.55193762820886,16.841518551970275,46.890492356122344,242.953,7.817420870128949,-153.33379172724398,-480.9096488652896,16.841496908513133,46.890696032241934,243.415,5.581097912320503,-152.25494838190284,-448.38903417268403,16.841511065415446,46.890988567712924,242.762,4.943990857675752,-145.97943955874143,-436.4327663714631,16.84159341450325,46.89109611895282,242.833,4.878915441463267,-138.7754948065145,-424.0048946376989,16.84168794680265,46.891207912451975,242.79,6.302257993,-137.52893103223226,-407.2790542084959,16.841704304582173,46.89135836783709,242.952,6.561873803633281,-136.42908075617706,-381.18066201280885,16.84171873714366,46.89159313293993,243.10833333333332,13.020834152224607,16.382428098236232,11.55517037083166,17.717368474631158,27.99893551565978,8.670372761494082,9.535695247776573,11.740788581535885,21.643940477591357
304.5,8.14350087069236,-152.44285408928474,-556.7268143663321,16.841508599661026,46.89001402759878,243.65400000000002,8.559814196003156,-152.08208231891834,-539.6892294612474,16.841513333815186,46.89016728724568,243.6025,8.719848161635728,-153.4651828550361,-519.9553478108705,16.841495184359783,46.89034480112164,243.606,8.263521161221759,-151.66127479734237,-504.3766017141958,16.841518855776275,46.89048493795085,242.953,7.84484047621627,-153.303599096629,-481.69317584949937,16.841497304709787,46.89068898411454,243.415,5.596069337756337,-152.3966009688317,-448.8919903072365,16.84150920660819,46.89098404342854,242.762,5.004116875844479,-146.29937570931037,-436.823379697494,16.841589216206202,46.89109260523532,242.833,4.9041301676285824,-138.93293015655172,-424.4613712270793,16.8416858808893,46.891203806269004,242.79,6.266290998,-137.4796467997922,-407.8851878895569,16.841704951304482,46.89135291543087,242.952,6.559215268807392,-136.4131506940912,-381.8356362623802,16.84171894618266,46.89158724119396,243.046,12.981832479764224,16.34455182997775,11.617518478946948,17.75788754561529,28.27415391726291,8.688621656275503,9.561254323970989,11.608327994172786,21.593757591857468
304.6,8.143291035535668,-152.4252910955456,-557.5402423979433,16.84150883012784,46.890006710499925,243.65400000000002,8.550888832927924,-152.06087416103904,-540.541610721999,16.841513612114927,46.89015961974752,243.6025,8.73685418447904,-153.42234494435257,-520.8982694881092,16.841495746491553,46.89033631917752,243.606,8.284736007591029,-151.637696789938,-505.2011081650678,16.84151916517388,46.89047752119735,242.953,7.872175296994732,-153.2734054318371,-482.4795837106832,16.841497700920005,46.890681910072544,243.415,5.617738640966007,-152.527109055784,-449.40349673632807,16.841507494042368,46.89097944223093,242.762,5.065221622842934,-146.6182739283673,-437.2211684779263,16.841585031529206,46.89108902697183,242.833,4.928132251093528,-139.09831960662586,-424.9171569406269,16.841683710599888,46.891199706300746,242.801,6.22933737,-137.43801240481304,-408.49097779501363,16.841705497643368,46.89134746611703,242.9115,6.557324724861593,-136.39731052021546,-382.49056172341307,16.841719154042114,46.891581349886856,243.046,12.942965737238168,16.252726612139675,11.732966338426529,17.795410851637907,28.544936147701282,8.706948219487678,9.590918513638076,11.478435036887207,21.543618855750136
304.7,8.143257441126359,-152.40785462163188,-558.3537479157698,16.84150905893442,46.88999939270407,243.67700000000002,8.541310335533579,-152.0457643636216,-541.3994091487094,16.841513810390165,46.89015190351985,243.623,8.754019856856443,-153.37430399740626,-521.7532921993026,16.841496376899105,46.89032862791849,243.606,8.306647974622122,-151.61358635977638,-506.0297167191893,16.841519481558095,46.89047006754385,242.953,7.89942533246437,-153.2433832712458,-483.2688434278439,16.8414980948797,46.89067481037701,243.415,5.646105821949543,-152.64708313800278,-449.92290091747833,16.841505919706886,46.89097476999,242.762,5.12730509867119,-146.9355200653259,-437.6266386983751,16.841580868531313,46.89108537961082,242.833,4.950921691858131,-139.2712553708719,-425.37217731405286,16.841681441285505,46.891195613217,242.801,6.191397107999999,-137.40368180029975,-409.0942289861417,16.841705948139733,46.89134203963992,242.9115,6.556202171795889,-136.3815501717268,-383.14554143851393,16.841719360854086,46.891575458091715,243.046,12.898633191124288,16.253246431048296,11.756530747790633,17.83423530456244,28.811704570131354,8.725273114547997,9.624664031836602,11.353291467762153,21.491194247794525
304.8,8.143400087464428,-152.39057338207883,-559.1673474868204,16.84150928570397,46.88999207406216,243.67700000000002,8.531078703820134,-152.0270804114229,-542.2535387521463,16.841514055566527,46.89014422029466,243.623,8.771345178767916,-153.32129011074716,-522.5871711449371,16.841497072563048,46.89032112685578,243.606,8.329257062315012,-151.58956338576883,-506.86089674346084,16.841519796794685,46.89046259075897,242.953,7.926590582625147,-153.21355661085286,-484.0611916877081,16.84149848627398,46.890667682898844,243.415,5.6811708807069055,-152.7565129672268,-450.4510572762419,16.841504483736212,46.89097001901988,242.762,5.190367303329177,-147.25051532138374,-438.04059156610026,16.84157673507015,46.89108165594513,242.833,4.972498489922363,-139.4517117050035,-425.82604394763223,16.841679073283974,46.89119153051159,242.801,6.152470212000001,-137.38066768573702,-409.69814984367554,16.841706250137772,46.8913366071389,242.9115,6.555847609610278,-136.3658658639792,-383.80074427051244,16.84171956666822,46.89156956428957,243.046,12.858142501310859,16.271166907877927,11.756013464892852,17.87255498989921,29.07367269118807,8.744276281994372,9.662795149404236,11.228885460409117,21.439664054027602
304.9,8.143718974549877,-152.3734476442798,-559.9810714823594,16.84150951043298,46.889984754301004,243.67700000000002,8.520193937787576,-152.0055332509543,-543.1030865647325,16.841514338314756,46.89013657828446,243.623,8.788830150213482,-153.2635728951485,-523.4111043150675,16.841497829945467,46.890313715259154,243.606,8.352563270669727,-151.56507454004074,-507.69654992561584,16.84152011814458,46.89045507373633,242.953,7.9536710474770995,-153.18345761927318,-484.8568222522841,16.841498881241876,46.890660525895065,243.415,5.722933817238136,-152.85596055868558,-450.99031928716255,16.841503178755428,46.89096516815012,242.762,5.254408236816968,-147.56247938977074,-438.4634027218405,16.84157264138513,46.89107785259572,242.833,4.992862645286252,-139.63912300815278,-426.27918304087393,16.841676614017278,46.89118745435069,242.801,6.112556682,-137.3637459846524,-410.29654838017706,16.84170647218935,46.89133122431329,242.9115,6.556261038304753,-136.35032307608566,-384.45626740414633,16.841719770625293,46.89156366760617,243.046,12.822422750398012,16.294387269614305,11.740758733191399,17.912079426107432,29.32851730996119,8.7666821543109,9.704767170508923,11.112349637821696,21.382529286223672
305.0,8.144052749510669,-152.35648239606326,-560.794922441745,16.841509733055993,46.88997743339775,243.67700000000002,8.508805028657555,-151.98202785002385,-543.9488373198461,16.841514646759602,46.89012897043024,243.623,8.80541166132664,-153.20144665993902,-524.2915376757761,16.84149864518435,46.89030579542153,243.606,8.375654126999887,-151.54077809740113,-508.53207378032187,16.841520436969706,46.89044755787703,243.4115,7.982190377452824,-153.15333861743642,-485.6558825372982,16.841499276472348,46.890653338039634,243.415,5.772734814965947,-152.94532473277772,-451.5381613279649,16.84150200609223,46.89096024009968,242.762,5.318211330627296,-147.87102168637418,-438.8956652199757,16.841568592601618,46.89107396422785,242.833,5.0108059821115365,-139.83354153408254,-426.73108043933337,16.841674062799722,46.89118338935931,242.801,6.072978812000001,-137.35373672376295,-410.88842163490716,16.84170660353384,46.8913259001851,242.9115,6.558021274893093,-136.33497365690113,-385.1123907275813,16.841719972044924,46.89155776552384,243.046,12.790674615194455,16.257346428189855,11.781399880383491,17.948041787798136,29.5787862230928,8.790070288069064,9.7509107920762,11.004122432119242,21.318539041313272
